X,Y,Z,Z_SV
621.41,175.17,808.4886597938145,829.0
621.2,177.48,805.5628865979381,826.0
620.79,179.94,805.5628865979381,826.0
620.83,183.21,803.6123711340206,824.0
620.86,186.47,801.661855670103,822.0
620.89,189.74,800.6865979381444,821.0
620.93,193.0,800.6865979381444,821.0
623.0,196.0,801.661855670103,822.0
622.93,199.28,802.6371134020618,823.0
622.97,202.37,803.6123711340206,824.0
623.0,205.46,803.6123711340206,824.0
623.04,208.55,803.6123711340206,824.0
623.08,211.65,804.5876288659794,825.0
623.11,214.74,804.5876288659794,825.0
625.0,218.0,804.5876288659794,825.0
624.67,221.06,805.5628865979381,826.0
624.33,224.12,805.5628865979381,826.0
624.0,227.17,805.5628865979381,826.0
623.66,230.23,806.5381443298969,827.0
623.33,233.29,806.5381443298969,827.0
623.36,236.38,807.5134020618557,828.0
623.4,239.47,808.4886597938145,829.0
623.44,242.56,809.561443298969,830.1
623.47,245.65,808.2155876288659,828.72
623.51,248.75,806.8697319587629,827.34
623.54,251.84,805.5141237113402,825.95
621.7,258.3,807.1037938144331,827.58
621.64,261.58,809.278618556701,829.81
621.67,264.85,823.1175257731959,844.0
621.7,268.11,823.8392164948453,844.74
621.74,271.38,822.8249484536083,843.7
621.77,274.65,821.8009278350515,842.65
621.44,278.44,825.8970103092784,846.85
624.48,288.24,831.4267216494845,852.52
625.11,293.03,836.761381443299,857.99
624.43,296.6,840.9159793814433,862.25
623.24,299.54,845.1778556701031,866.62
622.76,301.65,850.5612783505154,872.14
624.35,305.21,855.1547422680412,876.85
625.81,311.52,860.2845979381443,882.11
626.51,317.23,864.0198350515465,885.94
626.63,323.2,867.7940824742267,889.81
626.11,326.34,871.1197113402062,893.22
625.23,331.55,874.1430103092783,896.32
624.75,334.68,877.1468041237113,899.4
624.49,338.11,879.8287628865979,902.15
624.59,340.35,882.6667628865979,905.06
625.25,341.29,885.124412371134,907.58
626.83,349.13,887.230969072165,909.74
627.61,359.64,889.5130721649484,912.08
627.83,367.2,891.5513608247422,914.17
627.41,369.39,893.7164329896907,916.39
626.67,371.46,895.9205154639175,918.65
626.13,373.69,898.2806391752578,921.07
626.15,377.08,900.8163092783504,923.67
627.24,384.23,903.2837113402062,926.2
627.67,394.97,905.6145773195876,928.59
627.55,400.17,908.0137113402061,931.05
626.93,402.69,910.4128453608247,933.51
626.12,402.3,913.1338144329897,936.3
625.44,404.42,916.0498350515463,939.29
626.07,409.23,918.8683298969072,942.18
627.06,415.35,921.6478144329897,945.03
627.7,422.44,924.6516082474227,948.11
627.72,428.13,926.9629690721649,950.48
626.97,429.45,929.5571546391752,953.14
626.04,430.9,932.4926804123711,956.15
626.66,436.21,936.2181649484536,959.97
627.53,448.42,939.8948865979381,963.74
626.94,452.73,943.0157113402062,966.94
625.56,454.79,946.2340618556701,970.24
623.98,454.65,950.2716288659793,974.38
624.02,459.68,954.7090515463917,978.93
625.58,467.13,959.361030927835,983.7
626.03,472.06,964.0227628865979,988.48
625.99,475.05,968.0603298969072,992.62
624.49,476.91,972.4002268041237,997.07
623.51,478.83,977.5008247422679,1002.3
624.35,482.37,983.059793814433,1008.0
626.69,490.94,988.5212371134021,1013.6
627.23,495.67,993.6901030927835,1018.9
626.62,497.08,998.2738144329896,1023.6
625.9,500.13,1003.0525773195876,1028.5
625.28,502.53,1008.1239175257732,1033.7
626.69,511.1,1012.7076288659795,1038.4
627.49,520.23,1017.681443298969,1043.5
627.12,522.91,1021.8750515463917,1047.8
626.61,524.3,1026.1661855670104,1052.2
625.75,524.28,1030.359793814433,1056.5
624.58,525.66,1034.6509278350516,1060.9
623.93,526.99,1038.8445360824742,1065.2
623.85,528.57,1043.1356701030927,1069.6
624.09,531.93,1046.6465979381444,1073.2
624.85,536.3,1050.6451546391752,1077.3
625.2,538.52,1054.3511340206185,1081.1
625.26,540.52,1057.6670103092783,1084.5
624.73,540.78,1060.8853608247423,1087.8
623.61,542.5,1063.8111340206185,1090.8
622.4,543.35,1067.224536082474,1094.3
621.83,544.95,1070.3453608247423,1097.5
621.36,547.89,1073.563711340206,1100.8
621.51,553.29,1076.9771134020618,1104.3
620.62,555.04,1079.7078350515462,1107.1
618.89,557.76,1081.9509278350515,1109.4
616.6,559.95,1084.0964948453607,1111.6
614.76,562.28,1088.0950515463917,1115.7
614.24,563.7,1091.8985567010309,1119.6
614.86,564.85,1098.5303092783506,1126.4
615.73,565.13,1103.1140206185567,1131.1
618.17,564.92,1103.699175257732,1131.7
620.39,562.1,1103.7967010309278,1131.8
621.69,558.54,1106.5274226804122,1134.6
621.81,556.82,1108.7705154639175,1136.9
622.38,551.62,1110.9160824742266,1139.1
622.3,549.11,1112.5740206185567,1140.8
621.92,547.56,1114.3294845360824,1142.6
622.32,544.33,1115.8898969072166,1144.2
622.71,541.32,1117.6453608247423,1146.0
623.86,536.66,1119.5958762886598,1148.0
624.48,532.54,1121.2538144329897,1149.7
624.63,528.12,1122.521649484536,1151.0
624.33,523.65,1123.5944329896906,1152.1
623.67,519.93,1124.7647422680411,1153.3
623.12,519.68,1126.617731958763,1155.2
622.63,517.81,1128.4707216494844,1157.1
623.67,513.03,1131.0063917525774,1159.7
624.87,503.87,1133.3470103092782,1162.1
624.55,491.94,1135.1024742268041,1163.9
623.92,487.14,1136.5653608247424,1165.4
623.14,483.63,1137.9307216494844,1166.8
622.32,479.01,1139.2960824742268,1168.2
621.56,475.51,1140.758969072165,1169.7
621.27,471.82,1142.0268041237114,1171.0
621.07,469.2,1143.4896907216494,1172.5
620.67,465.87,1144.855051546392,1173.9
620.37,462.43,1146.220412371134,1175.3
620.16,458.94,1147.7808247422681,1176.9
620.4,455.0,1149.1461855670102,1178.3
620.81,451.39,1150.5115463917525,1179.7
620.98,447.44,1151.9744329896907,1181.2
620.78,445.16,1153.2422680412371,1182.5
621.16,441.36,1154.5101030927835,1183.8
621.63,436.4,1155.8754639175258,1185.2
621.49,432.78,1157.0457731958763,1186.4
621.13,430.97,1157.923505154639,1187.3
620.54,427.77,1158.898762886598,1188.3
620.35,423.56,1158.6061855670102,1188.0
620.45,420.52,1158.3136082474227,1187.7
620.75,417.59,1158.021030927835,1187.4
621.51,412.99,1157.7284536082473,1187.1
622.25,407.07,1157.4358762886598,1186.8
622.67,401.55,1158.6061855670102,1188.0
622.2,396.62,1158.3136082474227,1187.7
621.89,392.24,1158.6061855670102,1188.0
621.47,389.46,1158.2160824742266,1187.6
621.66,387.43,1157.923505154639,1187.3
622.74,382.97,1157.5334020618557,1186.9
623.65,374.67,1157.240824742268,1186.6
623.36,368.59,1156.8507216494845,1186.2
622.75,360.44,1156.4606185567009,1185.8
622.52,358.53,1156.1680412371134,1185.5
622.94,353.87,1155.7779381443297,1185.1
624.09,346.73,1155.4853608247422,1184.8
624.6,337.7,1155.0952577319588,1184.4
624.22,331.02,1154.7051546391751,1184.0
623.89,326.02,1154.4125773195876,1183.7
623.72,320.45,1154.022474226804,1183.3
623.89,315.24,1153.7298969072165,1183.0
624.23,309.96,1153.3397938144328,1182.6
625.03,300.75,1152.9496907216494,1182.2
624.87,293.05,1152.657113402062,1181.9
624.43,287.88,1152.2670103092782,1181.5
623.8,281.12,1151.9744329896907,1181.2
623.6,277.87,1151.584329896907,1180.8
623.4,271.72,1151.1942268041237,1180.4
623.45,266.75,1150.901649484536,1180.1
623.86,261.22,1150.5115463917525,1179.7
623.79,253.19,1150.218969072165,1179.4
623.28,248.07,1149.8288659793814,1179.0
622.93,243.14,1149.4387628865977,1178.6
622.55,239.98,1149.1461855670102,1178.3
621.82,236.49,1148.7560824742268,1177.9
621.31,233.5,1148.463505154639,1177.6
621.02,230.71,1148.1709278350515,1177.3
620.98,226.57,1147.8783505154638,1177.0
621.2,223.56,1147.5857731958763,1176.7
621.56,220.41,1147.3907216494845,1176.5
621.95,216.91,1147.098144329897,1176.2
622.54,210.99,1147.2931958762888,1176.4
622.52,205.45,1147.2931958762888,1176.4
622.04,202.09,1147.4882474226804,1176.6
621.73,198.51,1147.8783505154638,1177.0
620.78,196.07,1148.1709278350515,1177.3
619.67,193.96,1148.3659793814434,1177.5
618.78,193.03,1148.1709278350515,1177.3
618.27,191.05,1148.2684536082475,1177.4
618.11,189.37,1148.463505154639,1177.6
618.48,186.84,1148.2684536082475,1177.4
618.64,182.98,1147.7808247422681,1176.9
618.05,180.22,1146.9030927835051,1176.0
617.15,178.22,1145.9278350515463,1175.0
616.22,177.34,1145.0501030927835,1174.1
615.39,176.86,1144.2698969072164,1173.3
614.75,176.24,1143.4896907216494,1172.5
614.74,174.96,1142.7094845360825,1171.7
615.36,172.63,1141.9292783505155,1170.9
616.22,169.65,1140.8564948453607,1169.8
616.15,166.79,1139.0035051546392,1167.9
615.59,164.43,1137.2480412371133,1166.1
613.8,164.09,1135.2,1164.0
612.43,162.79,1132.9569072164948,1161.7
612.76,160.53,1130.2261855670104,1158.9
614.94,157.73,1126.8127835051548,1155.4
616.41,155.95,1122.2290721649485,1150.7
617.21,154.2,1117.840412371134,1146.2
616.89,152.43,1116.28,1144.6
615.36,151.17,1113.159175257732,1141.4
615.73,148.82,1109.4531958762886,1137.6
619.9,144.65,1102.7239175257732,1130.7
620.43,141.97,1098.0426804123713,1125.9
619.02,140.16,1094.04412371134,1121.8
617.56,138.97,1089.460412371134,1117.1
621.64,131.07,1082.6336082474227,1110.1
621.46,128.71,1075.3191752577318,1102.6
618.9,129.04,1069.760206185567,1096.9
617.3,127.37,1065.859175257732,1092.9
616.8,120.63,1059.2274226804122,1086.1
616.83,118.74,1054.058556701031,1080.8
617.43,117.87,1044.1109278350514,1070.6
619.49,118.93,1036.6014432989691,1062.9
620.99,120.06,1032.5053608247422,1058.7
620.24,123.64,1031.0424742268042,1057.2
621.69,128.6,1028.6043298969073,1054.7
621.49,133.44,1026.6538144329897,1052.7
620.44,135.79,1025.0934020618556,1051.1
620.35,140.65,1022.5577319587628,1048.5
621.34,147.8,1020.2171134020617,1046.1
621.67,153.3,1016.8037113402061,1042.6
620.87,156.26,1014.4630927835052,1040.2
620.07,161.89,1012.9026804123711,1038.6
619.12,165.18,1011.342268041237,1037.0
618.31,169.0,1009.6843298969071,1035.3
617.72,170.35,1008.0263917525772,1033.6
618.49,176.21,1006.0758762886596,1031.6
619.39,183.19,1003.6377319587627,1029.1
619.07,186.57,1001.4921649484537,1026.9
618.43,189.3,1000.2243298969071,1025.6
617.6,191.88,998.5663917525773,1023.9
617.14,195.88,997.1035051546392,1022.4
616.95,200.1,995.5430927835051,1020.8
616.95,203.15,993.8851546391753,1019.1
617.64,207.32,992.2272164948453,1017.4
618.8,211.68,990.6668041237112,1015.8
619.83,215.41,989.1063917525773,1014.2
620.62,218.98,987.741030927835,1012.8
619.58,219.84,986.5707216494845,1011.6
617.07,220.49,986.180618556701,1011.2
614.67,225.8,985.7905154639175,1010.8
612.5,228.27,984.8152577319587,1009.8
611.26,230.49,983.1573195876289,1008.1
610.7,231.99,981.1092783505154,1006.0
611.25,232.92,978.5736082474226,1003.4
612.9,233.68,970.478969072165,995.1
613.6,234.07,969.2306391752578,993.82
615.05,231.71,969.7767835051546,994.38
616.43,228.52,969.981587628866,994.59
616.49,225.14,967.8165154639175,992.37
616.92,221.32,966.8510103092783,991.38
616.93,217.66,964.8809896907217,989.36
617.15,214.05,963.145030927835,987.58
617.53,209.87,961.8381855670103,986.24
616.67,209.2,961.3700618556701,985.76
616.1,207.75,960.9116907216494,985.29
615.71,206.55,960.8239175257733,985.2
615.25,205.21,960.8824329896906,985.26
614.66,204.41,960.8141649484536,985.19
614.08,203.6,960.5313402061855,984.9
613.5,202.8,960.1119793814433,984.47
612.91,202.0,959.9364329896906,984.29
612.33,201.2,959.8486597938145,984.2
611.75,200.4,959.9851958762887,984.34
611.17,199.6,960.1217319587629,984.48
610.58,198.8,960.8336701030928,985.21
610.0,198.0,962.0429896907217,986.45
609.11,199.38,962.9597319587629,987.39
610.05,199.84,964.2178144329896,988.68
611.48,200.62,965.0662886597937,989.55
609.89,201.2,966.9095257731959,991.44
610.77,201.25,968.1871134020619,992.75
612.58,200.67,969.5524742268041,994.15
619.0,203.0,970.2351546391752,994.85
620.0,210.0,971.161649484536,995.8
620.0,214.0,973.2291958762886,997.92
620.0,219.0,974.8578762886598,999.59
620.0,223.0,976.5255670103093,1001.3
620.19,227.56,978.0859793814433,1002.9
621.46,232.04,979.7439175257732,1004.6
622.73,236.52,981.401855670103,1006.3
624.0,241.0,983.059793814433,1008.0
624.78,246.42,984.620206185567,1009.6
626.0,251.0,986.2781443298968,1011.3
626.0,256.0,987.9360824742267,1013.0
624.0,261.0,989.5940206185567,1014.7
625.2,263.96,991.1544329896907,1016.3
626.1,268.48,992.8123711340206,1018.0
627.0,273.0,994.4703092783506,1019.7
626.0,277.0,996.1282474226804,1021.4
626.0,282.0,997.6886597938144,1023.0
624.72,286.02,999.3465979381443,1024.7
625.36,290.51,1001.0045360824743,1026.4
626.0,295.0,1002.662474226804,1028.1
625.0,299.0,1004.2228865979382,1029.7
624.2,303.58,1005.8808247422681,1031.4
624.7,308.05,1007.5387628865979,1033.1
625.21,312.53,1009.1967010309278,1034.8
622.91,314.79,1010.7571134020619,1036.4
623.31,319.18,1012.4150515463916,1038.1
623.71,323.57,1014.0729896907216,1039.8
624.11,327.96,1015.7309278350515,1041.5
624.51,332.35,1017.2913402061855,1043.1
624.9,336.74,1020.5096907216496,1046.4
624.55,339.2,1023.6305154639174,1049.6
624.17,341.41,1026.263711340206,1052.3
623.43,342.94,1029.48206185567,1055.6
622.87,344.64,1032.5053608247422,1058.7
623.2,348.13,1036.1138144329898,1062.4
624.23,357.03,1039.819793814433,1066.2
623.55,362.41,1043.8183505154639,1070.3
623.02,365.01,1047.2317525773194,1073.8
622.3,368.8,1051.0352577319588,1077.7
621.9,371.86,1054.5461855670103,1081.3
622.17,375.62,1058.9348453608247,1085.8
622.69,382.18,1062.738350515464,1089.7
622.54,387.67,1066.4443298969072,1093.5
622.37,390.71,1070.0527835051546,1097.2
622.2,393.74,1073.0760824742267,1100.3
622.03,396.78,1076.684536082474,1104.0
621.86,399.82,1079.5127835051546,1106.9
621.68,402.85,1082.5360824742268,1110.0
621.51,405.89,1084.7791752577318,1112.3
621.34,408.93,1087.4123711340205,1115.0
621.17,411.96,1089.7529896907217,1117.4
621.0,415.0,1091.9960824742268,1119.7
623.0,419.0,1094.04412371134,1121.8
624.1,421.84,1096.2872164948453,1124.1
624.25,424.94,1098.2377319587629,1126.1
624.39,428.05,1100.2857731958763,1128.2
624.53,431.15,1102.041237113402,1130.0
624.67,434.26,1103.7967010309278,1131.8
625.01,435.99,1105.357113402062,1133.4
626.16,439.33,1107.4051546391752,1135.5
626.61,460.69,1108.380412371134,1136.5
626.19,463.25,1109.5507216494846,1137.7
626.06,458.32,1110.5259793814432,1138.7
625.65,461.43,1111.8913402061855,1140.1
625.03,464.63,1113.3542268041235,1141.6
624.95,466.9,1114.719587628866,1143.0
625.26,472.35,1116.28,1144.6
625.52,479.31,1117.3527835051545,1145.7
625.56,484.13,1119.2057731958762,1147.6
625.15,487.24,1120.7661855670103,1149.2
624.75,489.35,1125.642474226804,1154.2
624.37,492.18,1127.3004123711341,1155.9
624.16,494.51,1129.2509278350517,1157.9
624.04,498.18,1130.7138144329897,1159.4
623.67,500.16,1132.4692783505154,1161.2
623.85,503.46,1134.2247422680412,1163.0
623.9,506.01,1136.077731958763,1164.9
624.1,508.29,1137.540618556701,1166.4
624.33,510.84,1138.8084536082474,1167.7
624.53,512.17,1140.661443298969,1169.6
624.28,514.0,1142.0268041237114,1171.0
623.66,515.69,1143.3921649484537,1172.4
622.91,517.89,1144.4649484536083,1173.5
622.5,520.72,1145.1476288659794,1174.2
621.93,519.91,1145.7327835051547,1174.8
622.31,520.62,1146.6105154639176,1175.7
623.44,525.71,1147.5857731958763,1176.7
623.96,530.82,1149.2437113402063,1178.4
623.64,537.59,1150.3164948453607,1179.5
622.68,539.4,1151.0967010309278,1180.3
621.81,540.39,1152.559587628866,1181.8
621.23,542.56,1153.437319587629,1182.7
620.81,543.44,1154.900206185567,1184.2
620.36,545.57,1156.1680412371134,1185.5
619.84,547.3,1157.6309278350516,1187.0
619.17,548.84,1158.996288659794,1188.4
618.77,549.91,1160.361649484536,1189.8
618.43,550.61,1161.7270103092783,1191.2
618.13,552.44,1163.0923711340206,1192.6
617.94,553.96,1164.457731958763,1194.0
617.78,557.22,1165.6280412371134,1195.2
617.2,559.14,1166.4082474226805,1196.0
616.33,560.31,1167.0909278350516,1196.7
615.22,561.49,1168.358762886598,1198.0
614.11,562.64,1170.0167010309278,1199.7
613.44,563.63,1171.1870103092783,1200.9
612.75,564.18,1172.5523711340206,1202.3
613.12,565.55,1173.7226804123711,1203.5
613.6,565.93,1174.0152577319586,1203.8
613.77,565.91,1174.1127835051548,1203.9
615.38,568.04,1174.3078350515464,1204.1
615.69,569.91,1174.2103092783505,1204.0
614.6,571.36,1174.502886597938,1204.3
613.49,574.81,1174.9905154639175,1204.8
611.93,577.04,1175.4781443298968,1205.3
610.32,580.99,1174.502886597938,1204.3
608.28,581.77,1173.4301030927836,1203.2
607.98,582.26,1173.04,1202.8
608.78,582.59,1169.821649484536,1199.5
610.46,582.35,1165.4329896907216,1195.0
611.81,581.23,1161.4344329896908,1190.9
612.78,580.26,1158.118556701031,1187.5
612.36,580.45,1156.4606185567009,1185.8
614.04,578.86,1157.6309278350516,1187.0
614.94,576.2,1156.6556701030927,1186.0
615.35,573.18,1154.6076288659794,1183.9
616.08,569.08,1152.8521649484535,1182.1
615.93,566.18,1152.2670103092782,1181.5
615.9,563.58,1150.999175257732,1180.2
616.17,560.91,1149.4387628865977,1178.6
616.73,558.86,1147.8783505154638,1177.0
617.0,556.0,1146.31793814433,1175.4
618.0,552.0,1144.0748453608246,1173.1
617.8,547.86,1142.3193814432989,1171.3
617.61,543.71,1141.3441237113402,1170.3
617.41,539.57,1140.3688659793813,1169.3
618.0,536.0,1138.8084536082474,1167.7
619.0,534.0,1137.2480412371133,1166.1
621.0,531.0,1135.2,1164.0
623.0,527.0,1133.1519587628866,1161.9
622.42,522.5,1130.7138144329897,1159.4
621.83,518.0,1128.6657731958762,1157.3
621.25,513.5,1126.5202061855668,1155.1
620.67,509.0,1124.08206185567,1152.6
621.0,504.0,1121.5463917525774,1150.0
619.96,499.75,1119.9859793814433,1148.4
618.92,495.5,1117.6453608247423,1146.0
618.33,491.0,1115.499793814433,1143.8
617.75,486.5,1113.159175257732,1141.4
617.17,482.0,1110.3309278350516,1138.5
616.58,477.5,1107.9903092783504,1136.1
616.0,473.0,1105.4546391752576,1133.5
615.0,469.0,1102.821443298969,1130.8
613.93,465.0,1100.0907216494845,1128.0
613.69,460.83,1097.9451546391751,1125.8
613.49,456.68,1095.2144329896907,1123.0
613.3,452.54,1092.9713402061857,1120.7
613.1,448.39,1090.6307216494845,1118.3
612.91,444.25,1088.3876288659794,1116.0
612.75,440.11,1085.8519587628866,1113.4
612.88,435.18,1083.5113402061857,1111.0
612.34,431.23,1081.8534020618556,1109.3
611.71,427.52,1079.3177319587628,1106.7
611.1,423.46,1077.3672164948455,1104.7
610.54,421.42,1074.9290721649484,1102.2
609.93,420.11,1072.5884536082474,1099.8
609.48,418.81,1070.3453608247423,1097.5
609.94,414.66,1068.5898969072166,1095.7
611.89,408.85,1065.1764948453608,1092.2
612.43,404.91,1061.3729896907216,1088.3
612.38,402.13,1056.8868041237113,1083.7
612.48,399.43,1053.5709278350514,1080.3
612.38,398.04,1049.4748453608247,1076.1
612.75,395.78,1044.8911340206187,1071.4
615.91,389.27,1041.380206185567,1067.8
616.48,386.17,1035.5286597938143,1061.8
616.77,382.23,1032.1152577319588,1058.3
616.63,378.58,1027.8241237113402,1053.9
616.18,376.5,1023.3379381443299,1049.3
615.83,374.89,1018.9492783505154,1044.8
616.72,370.11,1014.4630927835052,1040.2
618.18,365.7,1010.7571134020619,1036.4
619.12,362.19,1006.8560824742269,1032.4
619.05,359.98,1002.3698969072165,1027.8
618.71,356.55,999.2490721649483,1024.6
618.15,354.01,995.9331958762887,1021.2
617.36,352.35,992.1296907216495,1017.3
617.16,349.9,988.1311340206186,1013.2
617.36,346.99,985.0103092783505,1010.0
618.32,342.47,981.2068041237113,1006.1
618.95,339.3,977.9884536082474,1002.8
618.93,337.1,975.2382268041237,999.98
618.82,335.25,972.4392371134021,997.11
618.57,333.76,970.2449072164949,994.86
618.34,332.43,968.3138969072164,992.88
618.23,330.93,965.983030927835,990.49
617.99,329.66,963.5351340206186,987.98
617.73,328.68,961.5748659793815,985.97
618.0,326.64,960.024206185567,984.38
617.79,325.83,958.132206185567,982.44
618.01,324.24,956.5035257731959,980.77
618.03,323.06,955.0894020618557,979.32
618.08,322.03,953.568,977.76
618.26,320.85,952.3976907216494,976.56
618.29,319.73,951.1786185567009,975.31
618.52,318.49,950.1253402061856,974.23
618.4,318.05,949.003793814433,973.08
618.52,317.3,947.9992783505154,972.05
618.6,316.64,947.1605567010309,971.19
618.61,316.27,945.9414845360825,969.94
618.56,316.42,944.9857319587629,968.96
618.5,315.22,943.6203711340205,967.56
618.6,310.79,942.664618556701,966.58
615.01,311.26,942.4110515463918,966.32
613.04,308.59,940.6750927835051,964.54
610.9,306.19,937.7493195876289,961.54
609.47,306.17,935.759793814433,959.5
609.22,305.85,932.5316907216495,956.19
610.62,305.18,927.4896082474227,951.02
611.85,305.59,919.7265567010309,943.06
612.26,305.52,917.7955463917526,941.08
613.83,305.99,918.1466391752577,941.44
613.51,307.61,916.43993814433,939.69
613.89,309.37,914.0115463917526,937.2
614.04,311.89,912.2073195876288,935.35
613.37,313.56,910.6371546391753,933.74
614.04,315.62,908.2965360824743,931.34
616.34,318.1,904.3564948453608,927.3
618.43,320.79,901.1478969072165,924.01
618.28,322.86,897.305381443299,920.07
617.24,324.73,894.8769896907216,917.58
615.84,325.89,893.0239999999999,915.68
615.01,326.61,889.7081237113401,912.28
620.17,333.12,885.4072371134021,907.87
623.89,340.71,880.3066391752577,902.64
624.42,347.44,877.4588865979382,899.72
623.91,352.63,874.8451958762886,897.04
623.16,356.99,871.9584329896908,894.08
622.57,361.33,869.3154845360824,891.37
622.38,364.8,867.0821443298969,889.08
622.2,368.28,864.9073195876289,886.85
622.02,371.76,862.800762886598,884.69
621.83,375.23,860.6161855670103,882.45
621.65,378.71,858.8607216494845,880.65
621.47,382.19,857.7976907216494,879.56
621.28,385.66,856.4908453608248,878.22
621.1,389.14,855.2717731958763,876.97
620.92,392.62,854.3647835051546,876.04
620.73,396.09,853.3700206185566,875.02
620.55,399.57,852.4435257731959,874.07
620.37,403.05,851.7413402061856,873.35
620.18,406.52,851.2439587628866,872.84
620.0,410.0,850.8343505154638,872.42
621.1,413.52,850.1614226804123,871.73
621.0,417.0,849.7615670103094,871.32
622.0,421.0,849.4982474226804,871.05
623.0,425.0,849.1666597938145,870.71
624.0,429.0,848.9813608247422,870.52
624.41,431.58,848.1621443298968,869.68
624.51,435.09,846.5919793814434,868.07
624.6,438.6,844.9340412371134,866.37
624.69,442.12,843.3638762886598,864.76
624.78,445.63,841.8327216494846,863.19
623.88,446.59,840.5258762886598,861.85
623.04,448.07,839.2580412371134,860.55
622.22,449.15,836.9954432989691,858.23
622.88,452.11,835.2984948453608,856.49
624.79,458.21,832.762824742268,853.89
625.16,461.83,830.2271546391752,851.29
625.38,467.03,827.8572783505155,848.86
625.06,468.89,825.6044329896906,846.55
624.28,469.79,823.8782268041236,844.78
624.32,472.21,821.9862268041237,842.84
624.36,474.64,820.3282886597938,841.14
624.4,477.06,818.6118350515463,839.38
624.44,479.48,817.2269690721649,837.96
624.48,481.91,815.8323505154639,836.53
624.52,484.33,814.5352577319588,835.2
624.56,486.75,813.2674226804123,833.9
624.6,489.17,811.833793814433,832.43
624.64,491.6,810.8487835051545,831.42
624.68,494.02,810.4684329896907,831.03
624.72,496.44,810.4196701030928,830.98
624.76,498.87,809.3761443298969,829.91
624.8,501.29,808.3521237113403,828.86
624.85,503.71,807.7572164948454,828.25
624.89,506.13,807.0745360824742,827.55
625.0,508.0,806.5088865979382,826.97
625.04,510.46,805.0167422680413,825.44
625.07,512.91,803.7391546391752,824.13
625.11,515.37,802.9979587628866,823.37
625.14,517.82,802.2762680412371,822.63
625.18,520.28,802.0714639175258,822.42
626.0,523.0,801.2620000000001,821.59
627.0,525.0,800.6865979381444,821.0
628.0,525.0,800.0916907216495,820.39
