X,Y,Z,Z_SV
533.69,384.7,1122.8142268041236,1151.3
534.73,380.47,1122.9117525773197,1151.4
535.96,376.16,1123.1068041237113,1151.6
536.94,372.09,1123.1068041237113,1151.6
537.89,368.33,1123.3018556701031,1151.8
539.03,364.29,1123.399381443299,1151.9
540.13,360.47,1123.5944329896906,1152.1
541.36,356.66,1123.7894845360825,1152.3
542.29,353.27,1123.7894845360825,1152.3
542.6,348.4,1124.08206185567,1152.6
542.4,344.71,1124.4721649484536,1153.0
542.53,339.54,1122.8142268041236,1151.3
543.36,334.04,1121.2538144329897,1149.7
544.59,329.14,1119.6934020618555,1148.1
546.08,324.15,1118.1329896907216,1146.5
547.43,319.67,1116.4750515463916,1144.8
548.7,314.4,1115.6948453608247,1144.0
548.85,310.44,1115.6948453608247,1144.0
549.02,305.54,1114.719587628866,1143.0
549.45,300.39,1113.7443298969072,1142.0
551.15,294.71,1113.7443298969072,1142.0
552.39,291.77,1111.7938144329896,1140.0
554.22,288.16,1110.818556701031,1139.0
555.6,285.64,1107.8927835051545,1136.0
557.0,282.12,1104.9670103092783,1133.0
558.12,278.21,1102.041237113402,1130.0
558.88,274.67,1099.8956701030927,1127.8
560.08,271.11,1098.140206185567,1126.0
561.44,268.29,1095.897113402062,1123.7
563.23,265.45,1094.3367010309278,1122.1
564.74,263.13,1092.7762886597939,1120.5
566.28,260.98,1091.21587628866,1118.9
568.4,258.4,1089.55793814433,1117.2
569.61,256.47,1087.9975257731958,1115.6
570.7,255.02,1085.461855670103,1113.0
572.08,253.56,1082.2435051546393,1109.7
573.67,252.03,1079.8053608247424,1107.2
574.69,251.03,1077.2696907216493,1104.6
575.74,249.53,1075.1241237113402,1102.4
576.07,248.78,1072.978556701031,1100.2
576.39,247.79,1071.2230927835053,1098.4
578.08,246.91,1069.6626804123712,1096.8
579.77,246.04,1067.9072164948454,1095.0
581.47,245.16,1065.2740206185567,1092.3
583.16,244.29,1061.4705154639175,1088.4
584.86,243.41,1056.8868041237113,1083.7
586.55,242.54,1052.2055670103093,1078.9
588.25,241.67,1048.8896907216495,1075.5
589.94,240.79,1046.4515463917526,1073.0
591.64,239.92,1043.9158762886598,1070.4
593.33,239.04,1040.6975257731958,1067.1
595.46,238.42,1037.6742268041237,1064.0
598.11,238.02,1033.8707216494845,1060.1
598.91,238.28,1029.2870103092785,1055.4
600.64,238.26,1025.6785567010309,1051.7
602.2,238.29,1021.3874226804123,1047.3
603.03,238.32,1018.559175257732,1044.4
603.86,238.35,1015.9259793814433,1041.7
604.7,238.39,1013.9754639175258,1039.7
605.53,238.42,1013.2927835051546,1039.0
606.37,238.45,1012.6101030927834,1038.3
607.2,238.49,1011.9274226804123,1037.6
608.03,238.52,1011.2447422680413,1036.9
608.87,238.55,1010.5620618556701,1036.2
609.7,238.59,1009.8793814432989,1035.5
610.54,238.62,1009.1967010309278,1034.8
611.37,238.65,1008.5140206185566,1034.1
612.2,238.69,1007.8313402061856,1033.4
613.04,238.72,1007.1486597938144,1032.7
613.87,238.75,1006.4659793814433,1032.0
612.99,238.82,1005.7832989690721,1031.3
612.67,239.31,1005.100618556701,1030.6
612.13,240.08,1004.4179381443299,1029.9
611.96,240.54,1003.7352577319588,1029.2
607.09,240.98,1003.0525773195876,1028.5
607.35,241.12,1002.3698969072165,1027.8
607.61,241.26,1001.6872164948453,1027.1
607.87,241.4,1001.0045360824743,1026.4
608.12,241.55,1000.3218556701031,1025.7
608.38,241.69,999.639175257732,1025.0
608.64,241.83,998.9564948453608,1024.3
608.9,241.97,998.2738144329896,1023.6
609.16,242.11,997.5911340206185,1022.9
609.41,242.25,996.9084536082474,1022.2
609.67,242.4,996.2257731958763,1021.5
609.93,242.54,995.5430927835051,1020.8
610.19,242.68,994.5678350515464,1019.8
610.55,243.86,994.7628865979382,1020.0
611.48,245.18,994.5678350515464,1019.8
612.14,246.82,993.8851546391753,1019.1
612.16,247.99,992.9098969072165,1018.1
613.25,248.67,992.1296907216495,1017.3
617.07,258.22,991.64206185567,1016.8
617.02,260.34,991.2519587628866,1016.4
616.47,261.61,990.959381443299,1016.1
616.67,265.83,990.959381443299,1016.1
616.89,271.26,990.959381443299,1016.1
617.21,275.49,991.5445360824742,1016.7
617.7,279.77,992.0321649484537,1017.2
617.94,282.64,992.519793814433,1017.7
618.15,285.29,993.1049484536081,1018.3
618.25,286.71,993.8851546391753,1019.1
617.64,285.09,994.5678350515464,1019.8
616.82,285.14,995.6406185567009,1020.9
617.37,293.7,996.9084536082474,1022.2
617.12,298.56,998.6639175257732,1024.0
617.44,304.01,1000.3218556701031,1025.7
617.43,307.32,1002.1748453608246,1027.6
617.3,308.19,1004.2228865979382,1029.7
617.37,308.59,1006.2709278350515,1031.8
618.85,316.46,1008.318969072165,1033.9
619.62,319.75,1010.5620618556701,1036.2
620.32,323.73,1012.5125773195876,1038.2
620.73,326.39,1014.7556701030927,1040.5
620.55,327.06,1016.8037113402061,1042.6
620.43,328.53,1018.7542268041236,1044.6
620.43,328.83,1021.0948453608247,1047.0
620.54,331.48,1022.9478350515465,1048.9
620.81,333.56,1024.9958762886597,1051.0
621.11,337.65,1027.141443298969,1053.2
620.52,339.25,1029.0919587628866,1055.2
620.01,340.73,1029.8721649484535,1056.0
619.53,341.16,1032.9929896907217,1059.2
619.5,339.92,1036.1138144329898,1062.4
620.13,344.31,1039.2346391752576,1065.6
620.86,352.17,1042.3554639175256,1068.8
617.43,355.58,1045.4762886597937,1072.0
614.0,359.0,1048.4995876288658,1075.1
607.0,362.0,1051.6204123711339,1078.3
606.0,361.0,1054.7412371134021,1081.5
603.48,359.53,1057.8620618556702,1084.7
600.0,361.0,1060.9828865979382,1087.9
598.0,360.0,1064.103711340206,1091.1
598.0,357.0,1067.224536082474,1094.3
598.0,355.0,1070.3453608247423,1097.5
597.75,355.05,1073.3686597938142,1100.6
595.44,355.34,1076.4894845360825,1103.8
593.13,355.63,1079.8053608247424,1107.2
590.82,355.92,1082.9261855670104,1110.4
588.51,356.21,1085.9494845360825,1113.5
587.04,353.65,1088.7777319587628,1116.4
584.39,349.97,1091.5084536082475,1119.2
583.29,348.74,1094.1416494845362,1121.9
583.52,345.26,1096.4822680412371,1124.3
580.84,345.13,1098.920412371134,1126.8
582.94,344.46,1101.163505154639,1129.1
582.54,344.17,1103.50412371134,1131.5
577.97,344.09,1105.6496907216494,1133.7
592.0,329.0,1107.7952577319588,1135.9
592.19,328.01,1109.7457731958764,1137.9
591.0,327.0,1111.7938144329896,1140.0
590.0,327.0,1113.841855670103,1142.1
589.0,327.0,1115.6948453608247,1144.0
588.0,327.0,1117.2552577319586,1145.6
588.0,326.0,1119.2057731958762,1147.6
588.0,325.0,1120.863711340206,1149.3
588.0,324.0,1122.3265979381442,1150.8
588.0,323.0,1123.9845360824743,1152.5
588.0,322.0,1125.3498969072166,1153.9
588.0,321.0,1127.1053608247423,1155.7
587.0,321.0,1128.6657731958762,1157.3
586.0,321.0,1130.5187628865979,1159.2
586.0,321.0,1132.0791752577318,1160.8
584.85,323.16,1133.54206185567,1162.3
586.82,324.51,1135.2,1164.0
589.18,325.86,1136.662886597938,1165.5
590.05,327.76,1138.320824742268,1167.2
590.92,329.57,1139.881237113402,1168.8
592.28,331.64,1141.1490721649484,1170.1
594.5,334.06,1142.416907216495,1171.4
595.82,335.66,1143.5872164948453,1172.6
595.16,336.34,1144.855051546392,1173.9
596.56,337.56,1146.122886597938,1175.2
597.34,338.64,1147.3907216494845,1176.5
598.52,340.22,1148.6585567010309,1177.8
600.73,342.75,1149.9263917525773,1179.1
601.77,344.91,1151.1942268041237,1180.4
602.68,346.49,1152.46206185567,1181.7
604.08,348.33,1153.7298969072165,1183.0
604.98,349.72,1154.9977319587629,1184.3
606.61,351.36,1156.2655670103093,1185.6
607.88,352.81,1157.6309278350516,1187.0
608.99,354.07,1158.996288659794,1188.4
609.76,355.03,1160.361649484536,1189.8
610.7,355.84,1161.8245360824742,1191.3
613.25,357.49,1163.1898969072165,1192.7
613.25,359.13,1164.5552577319586,1194.1
613.27,363.55,1165.920618556701,1195.5
613.79,368.66,1167.2859793814434,1196.9
614.38,373.65,1168.6513402061855,1198.3
614.91,377.63,1170.0167010309278,1199.7
615.66,381.58,1171.479587628866,1201.2
616.72,384.7,1171.38206185567,1201.1
617.69,391.05,1173.4301030927836,1203.2
616.8,395.28,1173.8202061855668,1203.6
615.95,397.86,1174.1127835051548,1203.9
615.72,402.62,1173.8202061855668,1203.6
615.98,406.12,1174.0152577319586,1203.8
617.12,412.31,1174.3078350515464,1204.1
616.38,416.21,1174.2103092783505,1204.0
615.49,419.55,1173.7226804123711,1203.5
614.68,423.74,1173.4301030927836,1203.2
614.44,427.87,1173.2350515463918,1203.0
615.26,433.16,1173.04,1202.8
616.78,438.38,1173.04,1202.8
617.0,500.0,1173.2350515463918,1203.0
584.45,563.02,1173.5276288659793,1203.3
583.1,563.47,1173.3325773195875,1203.1
582.71,563.32,1173.1375257731959,1202.9
582.85,563.63,1172.7474226804125,1202.5
584.01,564.96,1172.259793814433,1202.0
585.2,565.78,1171.479587628866,1201.2
586.83,566.76,1170.3092783505153,1200.0
587.48,566.15,1168.7488659793814,1198.4
588.59,566.14,1166.8958762886598,1196.5
589.69,566.36,1165.5305154639175,1195.1
590.85,566.61,1164.1651546391752,1193.7
591.27,566.18,1162.7022680412372,1192.2
592.14,566.62,1161.6294845360824,1191.1
592.59,566.72,1160.6542268041235,1190.1
592.06,566.33,1159.7764948453607,1189.2
591.38,566.22,1160.0690721649485,1189.5
591.25,566.22,1158.6061855670102,1188.0
592.07,565.43,1157.8259793814434,1187.2
593.21,563.82,1156.4606185567009,1185.8
594.99,561.94,1154.3150515463917,1183.6
595.21,560.13,1153.5348453608246,1182.8
595.43,558.33,1152.9496907216494,1182.2
595.65,556.53,1151.6818556701032,1180.9
595.87,554.72,1150.901649484536,1180.1
596.09,552.92,1150.6090721649484,1179.8
596.31,551.12,1150.901649484536,1180.1
596.53,549.31,1148.8536082474227,1178.0
596.75,547.51,1147.9758762886597,1177.1
596.97,545.7,1147.098144329897,1176.2
598.0,545.0,1146.122886597938,1175.2
598.0,545.0,1145.245154639175,1174.3
599.0,544.0,1144.3674226804123,1173.4
600.0,543.0,1143.4896907216494,1172.5
601.0,542.0,1142.6119587628864,1171.6
601.0,542.0,1141.7342268041236,1170.7
602.0,541.0,1140.758969072165,1169.7
604.0,541.0,1139.881237113402,1168.8
606.0,540.0,1139.0035051546392,1167.9
607.0,538.0,1138.1257731958763,1167.0
607.1,536.03,1136.1752577319587,1165.0
607.23,534.07,1135.2,1164.0
607.4,532.11,1134.2247422680412,1163.0
607.61,530.15,1132.2742268041236,1161.0
607.87,528.18,1129.3484536082474,1158.0
613.0,528.0,1128.178144329897,1156.8
613.97,525.49,1127.1053608247423,1155.7
614.94,522.98,1125.9350515463918,1154.5
615.91,520.47,1124.8622680412373,1153.4
616.88,517.96,1123.6919587628865,1152.2
617.86,515.45,1122.6191752577317,1151.1
618.83,512.94,1121.4488659793815,1149.9
620.09,510.66,1115.6948453608247,1144.0
620.77,507.92,1112.5740206185567,1140.8
620.46,505.83,1108.7705154639175,1136.9
619.67,504.68,1104.8694845360826,1132.9
619.75,502.48,1100.8709278350516,1128.8
620.95,499.71,1095.70206185567,1123.5
622.35,497.6,1091.801030927835,1119.5
623.17,494.97,1088.0950515463917,1115.7
623.2,492.71,1084.58412371134,1112.1
622.39,492.03,1081.2682474226804,1108.7
621.29,490.57,1078.1474226804123,1105.5
620.64,489.17,1074.8315463917525,1102.1
620.85,487.69,1071.418144329897,1098.6
622.88,484.64,1067.4195876288659,1094.5
623.96,481.34,1063.7136082474226,1090.7
624.17,478.09,1060.1051546391752,1087.0
623.65,476.11,1056.9843298969072,1083.8
622.87,474.05,1053.4734020618557,1080.2
622.2,471.78,1050.4501030927834,1077.1
621.6,470.52,1047.2317525773194,1073.8
621.66,468.68,1044.0134020618557,1070.5
623.25,466.0,1040.404948453608,1066.8
624.29,463.37,1036.698969072165,1063.0
625.44,455.37,1033.0905154639174,1059.3
624.84,452.93,1029.579587628866,1055.7
624.27,450.26,1026.458762886598,1052.5
623.56,448.37,1023.5329896907216,1049.5
623.07,446.56,1020.8022680412371,1046.7
622.77,443.62,1018.2665979381442,1044.1
622.56,441.53,1015.6334020618557,1041.4
622.65,438.8,1013.0977319587628,1038.8
622.48,437.05,1010.9521649484535,1036.6
622.62,434.92,1009.001649484536,1034.6
622.65,432.91,1007.0511340206184,1032.6
622.72,431.34,1005.100618556701,1030.6
623.3,428.65,1003.1501030927834,1028.6
623.83,425.54,1001.1995876288659,1026.6
623.98,422.64,999.0540206185568,1024.4
623.51,419.57,997.0059793814432,1022.3
620.0,436.0,994.5678350515464,1019.8
618.0,434.0,992.4222680412371,1017.6
616.0,432.0,990.2767010309278,1015.4
614.0,430.0,988.1311340206186,1013.2
612.64,427.88,985.9855670103093,1011.0
612.74,425.92,983.6449484536082,1008.6
612.85,423.95,980.719175257732,1005.6
613.0,422.0,978.0859793814433,1002.9
612.55,419.8,975.2284742268041,999.97
612.73,417.89,972.7025567010309,997.38
612.91,416.01,970.3229278350516,994.94
613.1,414.14,968.2456288659793,992.81
613.3,412.29,966.4414020618557,990.96
613.51,410.45,964.6664329896906,989.14
613.72,408.63,963.0865154639175,987.52
613.94,406.82,961.5163505154638,985.91
614.16,405.02,960.2095051546391,984.57
614.39,403.22,958.8538969072164,983.18
614.61,401.41,957.6933402061856,981.99
614.83,399.61,956.688824742268,980.96
615.05,397.81,955.4502474226805,979.69
615.27,396.0,954.6407835051547,978.86
615.49,394.2,953.6655257731959,977.86
615.71,392.39,952.9243298969072,977.1
614.69,392.4,952.3196701030928,976.48
613.48,391.01,952.2514020618556,976.41
612.27,389.57,952.3976907216494,976.56
611.74,389.06,950.6032164948454,974.72
611.64,389.05,948.057793814433,972.11
611.99,389.05,945.502618556701,969.49
613.43,389.49,942.8011546391753,966.72
614.36,390.35,940.5190515463918,964.38
614.45,391.09,938.9098762886598,962.73
615.07,391.72,937.2129278350516,960.99
615.77,392.01,934.4724536082474,958.18
616.73,392.57,932.3951546391752,956.05
618.48,395.85,931.4589072164948,955.09
618.82,399.13,930.1813195876288,953.78
618.32,401.95,928.8159587628866,952.38
617.91,404.81,926.6898969072165,950.2
617.57,407.85,924.4955670103093,947.95
617.59,411.52,922.1744536082474,945.57
617.45,413.59,919.4827422680412,942.81
617.49,415.35,917.2786597938143,940.55
617.65,417.84,914.8600206185567,938.07
617.74,420.82,912.7144536082474,935.87
617.11,421.87,910.334824742268,933.43
616.68,422.77,907.9356907216495,930.97
616.22,426.15,905.2147216494844,928.18
615.82,427.88,902.4547422680413,925.35
615.69,429.36,899.714268041237,922.54
616.1,430.64,896.5251752577319,919.27
616.96,431.79,893.0630103092784,915.72
