X,Y,Z,Z_SV
556.98,483.58,1150.999175257732,1180.2
557.98,482.92,1150.999175257732,1180.2
559.04,482.2,1150.7065979381443,1179.9
560.17,481.46,1150.6090721649484,1179.8
561.38,480.66,1150.6090721649484,1179.8
562.67,479.83,1150.5115463917525,1179.7
564.06,478.92,1150.5115463917525,1179.7
565.51,477.97,1150.3164948453607,1179.5
567.04,476.97,1150.3164948453607,1179.5
568.65,475.91,1150.0239175257732,1179.2
570.29,474.79,1148.8536082474227,1178.0
571.99,473.52,1147.8783505154638,1177.0
573.82,472.15,1147.098144329897,1176.2
575.84,470.53,1147.098144329897,1176.2
578.11,468.59,1146.220412371134,1175.3
580.92,466.16,1143.4896907216494,1172.5
584.69,462.87,1140.9540206185568,1169.9
589.85,456.93,1138.4183505154638,1167.3
595.0,451.0,1136.3703092783505,1165.2
596.0,453.0,1133.3470103092782,1162.1
595.0,454.0,1130.421237113402,1159.1
594.0,455.0,1127.983092783505,1156.6
594.0,456.0,1125.4474226804123,1154.0
594.0,457.0,1123.4969072164947,1152.0
594.0,457.0,1121.1562886597937,1149.6
595.0,458.0,1118.2305154639173,1146.6
596.0,458.0,1115.6948453608247,1144.0
596.0,458.0,1112.5740206185567,1140.8
596.0,458.0,1109.0630927835052,1137.2
596.0,458.0,1105.6496907216494,1133.7
595.0,459.0,1103.2115463917526,1131.2
594.0,459.0,1100.7734020618557,1128.7
593.0,460.0,1099.2129896907215,1127.1
592.0,460.0,1098.4327835051545,1126.3
591.0,461.0,1095.5070103092783,1123.3
589.0,464.0,1094.5317525773196,1122.3
589.21,464.08,1090.8257731958763,1118.5
590.1,463.54,1087.8024742268042,1115.4
591.0,463.0,1084.7791752577318,1112.3
591.0,462.0,1081.75587628866,1109.2
592.0,460.0,1080.0004123711342,1107.4
592.0,458.0,1077.9523711340205,1105.3
592.0,456.0,1076.2944329896907,1103.6
592.0,454.0,1074.9290721649484,1102.2
592.0,452.0,1073.2711340206185,1100.5
592.0,451.0,1071.2230927835053,1098.4
592.22,449.71,1069.8577319587628,1097.0
593.0,449.0,1068.0047422680411,1095.1
594.21,447.72,1066.0542268041236,1093.1
595.0,447.0,1064.5913402061854,1091.6
595.22,446.72,1063.518556701031,1090.5
596.0,446.0,1062.1531958762885,1089.1
596.23,445.71,1060.7878350515464,1087.7
597.0,445.0,1059.7150515463916,1086.6
598.22,443.72,1058.642268041237,1085.5
599.0,443.0,1057.8620618556702,1084.7
599.0,442.0,1056.7892783505154,1083.6
600.23,440.73,1056.301649484536,1083.1
601.0,440.0,1055.618969072165,1082.4
601.23,439.72,1055.2288659793815,1082.0
602.0,439.0,1054.3511340206185,1081.1
603.23,437.73,1053.8635051546391,1080.6
604.0,437.0,1053.4734020618557,1080.2
605.22,435.74,1053.1808247422682,1079.9
606.0,435.0,1053.083298969072,1079.8
607.22,433.74,1052.7907216494846,1079.5
608.0,433.0,1052.2055670103093,1078.9
608.44,431.5,1052.1080412371134,1078.8
609.22,430.75,1051.8154639175257,1078.5
610.0,430.0,1051.6204123711339,1078.3
610.26,429.49,1051.8154639175257,1078.5
611.04,428.74,1051.1327835051545,1077.8
611.81,427.99,1050.5476288659795,1077.2
612.58,427.24,1051.3278350515463,1078.0
613.36,426.49,1050.06,1076.7
614.13,425.75,1049.962474226804,1076.6
614.91,425.0,1051.1327835051545,1077.8
615.68,424.25,1049.7674226804124,1076.4
616.45,423.5,1048.7921649484538,1075.4
617.23,422.75,1048.3045360824742,1074.9
618.0,422.0,1047.2317525773194,1073.8
618.0,420.0,1045.1837113402062,1071.7
617.0,419.0,1045.281237113402,1071.8
616.0,417.0,1045.5738144329896,1072.1
615.0,416.0,1045.281237113402,1071.8
615.0,414.0,1044.9886597938143,1071.5
614.0,413.0,1044.5985567010307,1071.1
613.47,412.69,1044.1109278350514,1070.6
614.16,411.91,1043.8183505154639,1070.3
614.86,411.13,1043.3307216494845,1069.8
615.55,410.35,1043.0381443298968,1069.5
615.58,408.89,1042.8430927835052,1069.3
615.62,407.64,1042.6480412371134,1069.1
615.38,406.7,1042.4529896907218,1068.9
615.26,405.83,1042.4529896907218,1068.9
615.63,403.91,1042.5505154639175,1069.0
615.94,402.5,1042.6480412371134,1069.1
616.42,400.94,1042.940618556701,1069.4
616.76,399.7,1041.9653608247422,1068.4
616.77,397.13,1040.9901030927836,1067.4
615.71,394.1,1040.014845360825,1066.4
614.3,392.53,1039.039587628866,1065.4
612.84,390.63,1038.0643298969073,1064.4
611.38,388.72,1037.0890721649484,1063.4
609.92,386.81,1036.1138144329898,1062.4
608.46,384.91,1035.041030927835,1061.3
607.0,383.0,1034.0657731958763,1060.3
604.78,380.88,1033.0905154639174,1059.3
603.2,378.94,1032.1152577319588,1058.3
601.61,376.99,1031.1399999999999,1057.3
600.03,375.05,1030.1647422680412,1056.3
597.29,370.74,1029.1894845360823,1055.3
596.13,368.88,1028.2142268041237,1054.3
594.99,367.08,1026.458762886598,1052.5
594.07,365.37,1024.898350515464,1050.9
623.55,402.76,1023.4354639175258,1049.4
623.58,407.04,1021.7775257731959,1047.7
623.27,410.28,1020.0220618556701,1045.9
623.09,413.77,1018.8517525773196,1044.7
623.0,415.62,1017.5839175257732,1043.4
622.88,418.75,1016.2185567010309,1042.0
622.66,421.48,1015.0482474226803,1040.8
622.53,424.05,1014.2680412371134,1040.0
622.7,426.61,1012.9026804123711,1038.6
622.8,429.61,1011.8298969072165,1037.5
623.01,431.95,1010.7571134020619,1036.4
623.14,434.72,1009.5868041237113,1035.2
623.11,436.33,1008.4164948453608,1034.0
623.33,439.7,1007.1486597938144,1032.7
623.54,442.81,1005.7832989690721,1031.3
623.89,446.49,1004.4179381443299,1029.9
624.03,448.56,1002.4674226804125,1027.9
624.03,451.23,1000.5169072164949,1025.9
623.51,451.59,998.6639175257732,1024.0
622.82,452.72,997.1035051546392,1022.4
622.41,453.18,995.7381443298968,1021.0
622.61,454.85,994.7628865979382,1020.0
623.78,458.4,994.1777319587628,1019.4
625.0,463.65,993.4950515463918,1018.7
626.09,470.8,990.7643298969072,1015.9
626.15,476.66,988.8138144329896,1013.9
626.02,477.93,986.5707216494845,1011.6
625.93,480.44,985.5954639175258,1010.6
625.5,483.57,983.3523711340206,1008.3
625.43,485.93,981.1092783505154,1006.0
625.55,488.45,979.158762886598,1004.0
625.6,488.76,977.6958762886597,1002.5
625.68,491.55,975.5503092783505,1000.3
626.08,494.69,972.5367628865979,997.21
626.75,501.28,968.0310721649485,992.59
626.97,509.27,964.5201443298969,988.99
626.57,516.29,962.5598762886598,986.98
626.03,520.13,960.4533195876289,984.82
625.3,523.57,959.0294432989691,983.36
624.54,526.44,958.015175257732,982.32
622.89,528.37,956.3767422680412,980.64
620.63,529.37,954.8553402061856,979.08
619.02,529.32,952.5927422680412,976.76
617.88,530.04,950.681237113402,974.8
616.49,531.73,949.0720618556701,973.15
615.3,533.32,946.5558969072165,970.57
614.01,535.21,943.6008659793814,967.54
612.83,536.79,945.385587628866,969.37
611.93,538.36,946.5851546391752,970.6
612.3,536.89,948.2333402061855,972.29
612.72,534.97,950.6519793814433,974.77
614.0,534.0,953.5387422680412,977.73
615.0,535.0,956.8741237113402,981.15
618.0,535.0,960.5703505154639,984.94
620.0,534.0,964.471381443299,988.94
621.0,532.0,968.3919175257732,992.96
622.0,530.0,971.9418556701031,996.6
623.0,526.0,976.2329896907216,1001.0
622.55,522.45,981.3043298969072,1006.2
622.09,518.91,987.1558762886598,1012.2
621.64,515.36,993.1049484536081,1018.3
621.18,511.82,999.0540206185568,1024.4
620.73,508.27,1003.6377319587627,1029.1
620.27,504.73,1009.1967010309278,1034.8
619.82,501.18,1014.560618556701,1040.3
619.36,497.64,1020.8997938144329,1046.8
618.91,494.09,1026.8488659793816,1052.9
618.45,490.55,1032.4078350515463,1058.6
618.0,487.0,1037.3816494845362,1063.7
619.0,483.0,1041.9653608247422,1068.4
626.0,481.0,1046.158969072165,1072.7
626.0,484.0,1050.06,1076.7
627.0,488.0,1053.7659793814432,1080.5
624.0,487.0,1057.2769072164947,1084.1
624.0,487.0,1060.300206185567,1087.2
623.21,487.07,1063.3235051546392,1090.3
623.63,485.15,1065.5665979381442,1092.6
624.04,483.24,1068.3948453608248,1095.5
624.26,486.17,1070.5404123711342,1097.7
624.08,488.76,1072.2958762886597,1099.5
623.71,491.29,1073.8562886597938,1101.1
623.41,494.08,1076.78206185567,1104.1
623.04,494.52,1078.7325773195876,1106.1
623.28,498.39,1080.5855670103092,1108.0
623.26,498.95,1084.6816494845361,1112.2
624.99,506.37,1087.3148453608248,1114.9
625.34,513.45,1089.460412371134,1117.1
627.0,515.0,1091.801030927835,1119.5
627.0,516.0,1094.1416494845362,1121.9
626.47,517.38,1096.0921649484537,1123.9
625.93,518.75,1098.140206185567,1126.0
625.4,520.13,1099.8956701030927,1127.8
624.0,522.0,1101.5536082474227,1129.5
623.0,522.0,1103.2115463917526,1131.2
622.0,523.0,1104.0892783505153,1132.1
620.0,523.0,1104.5769072164946,1132.6
620.0,523.0,1105.357113402062,1133.4
618.0,523.0,1106.0397938144329,1134.1
616.0,523.0,1106.6249484536083,1134.7
615.0,524.0,1107.3076288659795,1135.4
614.0,526.0,1107.9903092783504,1136.1
613.81,527.72,1108.380412371134,1136.5
613.63,529.44,1109.258144329897,1137.4
613.44,531.16,1110.038350515464,1138.2
613.25,532.88,1110.721030927835,1138.9
613.06,534.6,1110.818556701031,1139.0
612.88,536.32,1110.5259793814432,1138.7
612.69,538.04,1110.1358762886598,1138.3
612.0,540.0,1109.6482474226802,1137.8
610.0,540.0,1108.8680412371134,1137.0
609.0,541.0,1107.9903092783504,1136.1
609.16,542.96,1107.1125773195877,1135.2
609.32,544.93,1104.9670103092783,1133.0
609.0,546.0,1103.7967010309278,1131.8
608.0,548.0,1101.4560824742268,1129.4
608.49,550.14,1099.5055670103093,1127.4
608.98,552.27,1097.9451546391751,1125.8
609.46,554.41,1096.579793814433,1124.4
610.0,557.05,1094.921855670103,1122.7
610.44,558.68,1093.6540206185568,1121.4
611.88,559.96,1091.21587628866,1118.9
612.14,559.7,1088.8752577319588,1116.5
613.33,560.06,1085.7544329896907,1113.3
614.38,560.6,1081.0731958762885,1108.5
614.31,560.97,1078.2449484536082,1105.6
613.2,561.62,1076.78206185567,1104.1
612.95,563.04,1073.1736082474226,1100.4
615.91,564.98,1068.102268041237,1095.2
615.97,562.74,1061.4705154639175,1088.4
616.26,560.99,1054.936288659794,1081.7
619.88,563.93,1049.4748453608247,1076.1
620.26,565.8,1045.6713402061855,1072.2
620.41,567.65,1039.819793814433,1066.2
620.74,567.33,1033.2855670103093,1059.5
621.64,567.5,1027.7265979381443,1053.8
622.91,571.22,1023.2404123711341,1049.2
623.69,575.91,1018.461649484536,1044.3
622.79,577.48,1014.0729896907216,1039.8
621.83,579.05,1009.5868041237113,1035.2
620.97,580.87,1005.100618556701,1030.6
619.54,580.58,1001.1995876288659,1026.6
619.01,581.86,997.2010309278351,1022.5
618.72,582.16,993.9826804123711,1019.2
619.24,583.25,990.4717525773195,1015.6
619.74,584.32,987.3509278350515,1012.4
619.48,584.24,983.9375257731958,1008.9
619.38,584.61,981.8894845360824,1006.8
618.95,584.93,979.2562886597938,1004.1
617.32,584.74,977.2082474226804,1002.0
615.42,584.51,975.1114432989691,999.85
614.07,584.57,973.6485567010309,998.35
614.01,585.08,970.3911958762886,995.01
615.24,585.65,966.694969072165,991.22
616.34,585.21,962.5013608247422,986.92
615.34,583.92,956.854618556701,981.13
615.44,583.21,950.7787628865979,974.9
615.93,583.49,948.4478969072164,972.51
615.96,585.01,946.7704536082474,970.79
615.09,586.83,946.0780206185567,970.08
615.09,588.89,939.163443298969,962.99
616.78,589.25,935.379443298969,959.11
618.78,587.11,933.0583298969073,956.73
619.41,584.02,931.2736082474227,954.9
619.34,581.83,929.7424536082474,953.33
619.42,579.46,928.3673402061855,951.92
619.51,576.83,926.680144329897,950.19
619.2,574.86,925.5878556701031,949.07
618.39,573.85,923.8031340206186,947.24
618.04,571.98,922.5548041237114,945.96
617.44,570.94,921.1504329896907,944.52
616.65,569.76,919.2876907216495,942.61
616.71,568.49,917.3176701030928,940.59
617.86,566.4,915.6889896907215,938.92
619.5,562.89,913.8945154639175,937.08
619.42,561.32,912.3731134020618,935.52
619.19,560.02,910.7639381443299,933.87
618.75,558.6,909.9739793814432,933.06
618.11,557.78,909.34006185567,932.41
617.49,557.16,908.2282680412371,931.27
617.22,555.73,907.2920206185566,930.31
616.55,555.45,906.2777525773196,929.27
616.55,553.85,905.4682886597939,928.44
616.24,553.35,904.6783298969071,927.63
616.68,551.78,903.829855670103,926.76
617.09,550.98,902.9813814432989,925.89
618.18,551.21,901.5477525773196,924.42
620.15,550.77,900.1921443298969,923.03
622.56,546.63,899.431443298969,922.25
623.79,540.99,898.3976701030928,921.19
624.78,532.68,897.8905360824741,920.67
624.77,532.43,897.7735051546391,920.55
624.78,532.13,897.6564742268041,920.43
624.79,531.83,897.7149896907216,920.49
624.64,529.86,897.9392989690722,920.72
