X,Y,Z,Z_SV
584.85,316.32,1177.3311340206185,1207.2
583.47,318.15,1177.2336082474226,1207.1
584.27,316.8,1176.941030927835,1206.8
583.06,318.78,1176.4534020618555,1206.3
583.62,318.5,1176.4534020618555,1206.3
583.19,319.58,1176.0632989690723,1205.9
583.01,319.95,1175.6731958762887,1205.5
583.01,319.78,1175.0880412371134,1204.9
582.75,320.23,1174.4053608247423,1204.2
583.07,319.93,1173.3325773195875,1203.1
583.09,320.01,1172.8449484536081,1202.6
582.91,320.47,1172.259793814433,1202.0
582.71,320.64,1171.9672164948454,1201.7
582.91,320.64,1171.8696907216495,1201.6
584.03,319.26,1171.2845360824742,1201.0
582.48,321.28,1171.0894845360824,1200.8
582.29,321.5,1170.8944329896906,1200.6
582.65,321.41,1170.601855670103,1200.3
583.92,320.46,1170.1142268041237,1199.8
582.0,323.08,1169.821649484536,1199.5
581.86,323.34,1169.4315463917524,1199.1
581.84,323.44,1168.358762886598,1198.0
581.71,323.92,1167.6760824742266,1197.3
581.28,324.48,1167.1884536082473,1196.8
580.91,325.23,1166.8958762886598,1196.5
580.98,325.32,1166.3107216494845,1195.9
581.57,325.0,1166.1156701030927,1195.7
581.24,325.41,1165.920618556701,1195.5
580.45,326.22,1165.7255670103093,1195.3
580.32,326.42,1165.2379381443297,1194.8
580.13,326.61,1164.6527835051547,1194.2
579.79,327.41,1164.457731958763,1194.0
579.73,327.75,1164.360206185567,1193.9
579.41,328.31,1164.262680412371,1193.8
579.34,328.42,1163.7750515463918,1193.3
579.25,328.83,1163.3849484536083,1192.9
579.21,329.01,1162.9948453608247,1192.5
578.77,329.7,1162.604742268041,1192.1
578.65,329.91,1162.1171134020617,1191.6
577.96,330.73,1161.92206185567,1191.4
579.61,329.05,1161.92206185567,1191.4
579.9,328.83,1161.7270103092783,1191.2
579.19,329.66,1161.5319587628865,1191.0
577.47,331.84,1161.7270103092783,1191.2
577.66,331.62,1161.6294845360824,1191.1
577.36,332.26,1161.6294845360824,1191.1
577.31,332.47,1161.6294845360824,1191.1
577.27,332.64,1161.7270103092783,1191.2
576.7,333.32,1161.5319587628865,1191.0
576.34,333.71,1161.8245360824742,1191.3
576.71,333.56,1161.7270103092783,1191.2
576.72,333.52,1162.019587628866,1191.5
576.69,333.55,1162.1171134020617,1191.6
576.28,334.09,1162.2146391752578,1191.7
577.02,333.56,1162.4096907216494,1191.9
575.98,334.98,1162.7022680412372,1192.2
575.41,335.87,1162.897319587629,1192.4
575.23,335.91,1162.897319587629,1192.4
575.13,336.1,1163.3849484536083,1192.9
574.65,336.68,1163.6775257731958,1193.2
574.57,336.78,1163.8725773195877,1193.4
576.33,335.06,1163.9701030927836,1193.5
576.06,335.53,1164.1651546391752,1193.7
576.04,335.55,1164.360206185567,1193.9
576.04,335.69,1164.6527835051547,1194.2
576.43,335.29,1164.7503092783504,1194.3
575.69,336.28,1164.6527835051547,1194.2
574.76,337.38,1164.457731958763,1194.0
574.74,337.53,1164.5552577319586,1194.1
573.97,338.36,1164.5552577319586,1194.1
571.77,340.8,1164.8478350515466,1194.4
573.02,339.71,1164.9453608247422,1194.5
572.57,340.41,1165.042886597938,1194.6
612.77,369.35,1165.140412371134,1194.7
611.89,371.54,1165.2379381443297,1194.8
611.18,373.67,1165.042886597938,1194.6
610.92,375.89,1165.140412371134,1194.7
610.64,377.51,1164.7503092783504,1194.3
610.4,380.6,1164.5552577319586,1194.1
610.25,382.27,1164.360206185567,1193.9
610.26,384.58,1163.8725773195877,1193.4
608.0,379.0,1163.58,1193.1
579.0,373.0,1163.6775257731958,1193.2
575.0,369.0,1163.58,1193.1
573.0,367.0,1163.58,1193.1
572.0,364.0,1163.8725773195877,1193.4
572.0,360.0,1163.7750515463918,1193.3
572.0,358.0,1163.7750515463918,1193.3
571.0,358.0,1163.6775257731958,1193.2
571.0,356.0,1163.3849484536083,1192.9
570.0,356.0,1163.2874226804122,1192.8
569.0,357.0,1162.897319587629,1192.4
569.0,356.0,1162.604742268041,1192.1
569.0,356.0,1162.5072164948454,1192.0
568.02,356.04,1162.019587628866,1191.5
565.0,354.0,1162.2146391752578,1191.7
563.0,355.0,1162.019587628866,1191.5
561.34,354.74,1162.1171134020617,1191.6
560.02,356.01,1161.7270103092783,1191.2
559.41,356.58,1161.7270103092783,1191.2
557.21,358.38,1161.7270103092783,1191.2
558.4,357.81,1161.7270103092783,1191.2
555.14,360.11,1162.019587628866,1191.5
554.95,360.5,1161.92206185567,1191.4
554.69,360.9,1161.8245360824742,1191.3
554.11,361.27,1161.4344329896908,1190.9
553.16,361.82,1161.3369072164949,1190.8
553.03,362.03,1160.9468041237114,1190.4
552.35,362.65,1160.8492783505153,1190.3
551.98,363.13,1160.5567010309278,1190.0
553.38,362.46,1160.5567010309278,1190.0
551.47,363.6,1160.6542268041235,1190.1
551.1,363.82,1160.6542268041235,1190.1
550.6,364.05,1160.8492783505153,1190.3
550.25,364.47,1161.3369072164949,1190.8
551.52,364.11,1161.5319587628865,1191.0
549.87,365.22,1162.019587628866,1191.5
549.49,365.67,1162.4096907216494,1191.9
549.05,366.16,1162.4096907216494,1191.9
550.54,365.87,1162.2146391752578,1191.7
550.39,365.9,1162.019587628866,1191.5
550.21,366.17,1162.019587628866,1191.5
548.38,367.06,1161.92206185567,1191.4
548.61,367.14,1161.7270103092783,1191.2
548.2,367.48,1161.92206185567,1191.4
550.04,366.84,1162.019587628866,1191.5
549.99,366.88,1162.1171134020617,1191.6
549.42,367.29,1162.5072164948454,1192.0
548.89,367.69,1162.9948453608247,1192.5
547.36,368.67,1163.3849484536083,1192.9
549.07,368.78,1163.9701030927836,1193.5
548.64,369.22,1163.9701030927836,1193.5
549.24,369.35,1163.7750515463918,1193.3
549.61,369.39,1163.6775257731958,1193.2
549.69,369.45,1163.6775257731958,1193.2
549.42,369.63,1163.8725773195877,1193.4
549.72,369.69,1164.360206185567,1193.9
549.44,370.01,1164.360206185567,1193.9
549.61,370.02,1164.5552577319586,1194.1
549.9,370.06,1164.6527835051547,1194.2
548.91,370.24,1164.9453608247422,1194.5
549.31,370.23,1165.3354639175259,1194.9
549.28,370.23,1165.6280412371134,1195.2
549.05,370.53,1166.3107216494845,1195.9
549.42,370.78,1166.8958762886598,1196.5
550.31,371.17,1167.481030927835,1197.1
549.88,371.55,1167.6760824742266,1197.3
549.88,371.7,1167.0909278350516,1196.7
549.6,371.74,1166.7983505154639,1196.4
549.45,371.75,1166.5057731958761,1196.1
550.56,371.78,1166.6032989690723,1196.2
551.2,371.92,1166.6032989690723,1196.2
549.92,372.12,1166.7983505154639,1196.4
549.37,372.42,1167.2859793814434,1196.9
550.87,372.38,1167.3835051546391,1197.0
550.98,372.68,1167.481030927835,1197.1
551.51,373.11,1167.2859793814434,1196.9
552.5,373.58,1167.0909278350516,1196.7
552.25,373.77,1166.7983505154639,1196.4
552.79,374.06,1166.5057731958761,1196.1
552.13,374.2,1166.3107216494845,1195.9
553.29,374.6,1165.7255670103093,1195.3
554.01,374.74,1165.5305154639175,1195.1
554.29,374.8,1165.6280412371134,1195.2
554.6,374.85,1165.2379381443297,1194.8
553.68,374.95,1165.3354639175259,1194.9
554.61,375.34,1165.4329896907216,1195.0
555.36,375.71,1165.5305154639175,1195.1
555.15,375.84,1165.8230927835052,1195.4
556.51,376.06,1166.700824742268,1196.3
555.95,376.05,1167.0909278350516,1196.7
557.06,376.35,1167.481030927835,1197.1
557.1,376.45,1167.9686597938144,1197.6
556.84,376.7,1168.4562886597937,1198.1
557.27,376.9,1169.1389690721649,1198.8
557.07,377.01,1169.5290721649485,1199.2
558.23,377.24,1169.821649484536,1199.5
557.88,377.17,1170.5043298969072,1200.2
557.9,377.17,1171.1870103092783,1200.9
557.78,377.19,1171.38206185567,1201.1
557.37,377.39,1171.479587628866,1201.2
557.64,377.71,1170.4068041237113,1200.1
557.09,378.04,1169.821649484536,1199.5
557.3,378.51,1170.1142268041237,1199.8
557.56,379.0,1170.5043298969072,1200.2
557.91,379.59,1170.699381443299,1200.4
558.41,380.14,1170.796907216495,1200.5
558.82,380.57,1170.796907216495,1200.5
560.22,381.31,1170.8944329896906,1200.6
560.42,381.42,1171.2845360824742,1201.0
560.32,381.67,1171.479587628866,1201.2
559.01,381.35,1171.38206185567,1201.1
558.95,381.65,1170.9919587628867,1200.7
559.14,382.04,1170.5043298969072,1200.2
559.11,382.5,1169.821649484536,1199.5
558.86,382.98,1169.5290721649485,1199.2
559.37,383.91,1169.4315463917524,1199.1
559.66,384.53,1169.5290721649485,1199.2
560.16,385.22,1169.7241237113403,1199.4
562.44,386.92,1170.3092783505153,1200.0
563.24,387.7,1170.2117525773197,1199.9
562.08,387.23,1170.1142268041237,1199.8
561.82,387.49,1169.919175257732,1199.6
564.0,389.23,1170.0167010309278,1199.7
564.06,389.35,1169.821649484536,1199.5
564.16,389.99,1169.7241237113403,1199.4
564.35,390.66,1169.5290721649485,1199.2
562.29,389.49,1168.7488659793814,1198.4
562.41,390.02,1168.5538144329896,1198.2
562.4,390.46,1168.6513402061855,1198.3
563.07,391.42,1169.0414432989692,1198.7
563.23,391.71,1169.5290721649485,1199.2
565.31,393.43,1169.7241237113403,1199.4
565.95,394.09,1169.7241237113403,1199.4
566.61,394.61,1169.6265979381442,1199.3
566.46,394.76,1169.7241237113403,1199.4
566.7,395.02,1169.919175257732,1199.6
565.45,394.39,1169.7241237113403,1199.4
565.98,394.85,1169.919175257732,1199.6
566.11,395.08,1170.0167010309278,1199.7
566.06,395.25,1169.919175257732,1199.6
566.12,395.66,1169.821649484536,1199.5
565.55,395.48,1169.821649484536,1199.5
565.88,395.95,1169.919175257732,1199.6
565.99,396.28,1170.1142268041237,1199.8
566.57,396.81,1170.3092783505153,1200.0
568.44,398.36,1170.601855670103,1200.3
568.36,398.28,1170.796907216495,1200.5
568.67,398.59,1171.0894845360824,1200.8
568.82,398.82,1171.479587628866,1201.2
567.06,397.76,1171.5771134020617,1201.3
566.99,397.81,1171.8696907216495,1201.6
567.41,398.22,1172.259793814433,1202.0
567.28,398.19,1172.5523711340206,1202.3
567.59,398.53,1172.942474226804,1202.7
567.43,398.39,1173.5276288659793,1203.3
567.61,398.61,1173.6251546391752,1203.4
567.66,398.74,1173.8202061855668,1203.6
567.48,398.68,1173.917731958763,1203.7
567.25,398.64,1173.917731958763,1203.7
567.7,399.37,1173.7226804123711,1203.5
567.19,399.11,1174.1127835051548,1203.9
567.82,400.07,1174.7954639175257,1204.6
567.76,400.07,1175.4781443298968,1205.3
568.42,401.04,1176.2583505154637,1206.1
568.8,401.33,1176.8435051546392,1206.7
569.16,401.55,1177.4286597938144,1207.3
569.46,401.68,1177.818762886598,1207.7
569.92,402.04,1178.0138144329896,1207.9
570.98,403.08,1178.403917525773,1208.3
569.5,401.95,1178.6964948453608,1208.6
570.23,402.9,1178.8915463917524,1208.8
570.11,402.93,1178.9890721649485,1208.9
570.49,403.72,1179.379175257732,1209.3
570.61,404.38,1179.8668041237113,1209.8
570.95,404.97,1180.84206185567,1210.8
571.62,405.96,1181.524742268041,1211.5
572.11,406.53,1182.2074226804125,1212.2
571.87,406.26,1182.9876288659793,1213.0
572.67,407.22,1183.377731958763,1213.4
