X,Y,Z,Z_SV
538.99,607.16,830.9488453608247,852.03
541.88,607.38,830.490474226804,851.56
543.78,607.6,830.0321030927835,851.09
546.03,608.41,829.5737319587629,850.62
548.08,609.36,829.1153608247422,850.15
549.52,609.71,828.6569896907216,849.68
551.58,610.67,828.198618556701,849.21
552.73,610.58,827.75,848.75
554.56,610.33,827.2916288659793,848.28
556.51,609.22,826.8332577319587,847.81
559.59,607.79,826.3748865979381,847.34
561.01,605.29,825.9165154639176,846.87
561.89,603.73,825.6239381443299,846.57
561.26,603.35,825.5849278350515,846.53
559.87,604.02,825.1655670103092,846.1
558.94,605.62,824.746206185567,845.67
557.19,606.94,824.3268453608247,845.24
555.13,607.72,824.1122886597938,845.02
553.55,607.69,823.634412371134,844.53
552.4,607.13,823.4003505154639,844.29
551.11,607.5,823.0004948453608,843.88
549.99,607.83,822.6396494845361,843.51
549.35,607.26,822.191030927835,843.05
548.45,607.6,821.8301855670103,842.68
548.04,607.25,821.4693402061855,842.31
547.68,606.39,821.1084948453608,841.94
547.34,606.2,820.8841855670104,841.71
546.07,606.63,820.6598762886598,841.48
544.04,606.75,820.4843298969072,841.3
541.71,606.8,820.2600206185567,841.07
539.02,607.3,820.0844742268041,840.89
536.91,607.42,820.1332371134021,840.94
534.58,608.01,820.2307628865979,841.04
533.25,607.96,820.182,840.99
531.79,608.51,820.2307628865979,841.04
527.65,609.3,820.3087835051547,841.12
525.92,607.75,820.4063092783505,841.22
523.88,606.14,820.4355670103092,841.25
521.54,604.97,820.5818556701031,841.4
519.02,604.16,820.7281443298968,841.55
518.41,603.03,820.9719587628865,841.8
517.98,601.67,821.0987422680412,841.93
518.25,600.09,821.2060206185566,842.04
517.9,599.0,821.245030927835,842.08
518.03,598.31,821.3718144329897,842.21
517.58,599.27,821.5376082474227,842.38
517.87,600.12,821.9277113402061,842.78
519.52,598.82,822.1422680412371,843.0
520.04,598.61,822.6786597938144,843.55
520.92,600.53,823.1955463917526,844.08
521.92,600.11,823.6636701030927,844.56
522.73,599.56,823.8294639175258,844.73
523.74,599.46,824.1025360824742,845.01
524.27,600.14,824.131793814433,845.04
522.31,602.42,824.1708041237114,845.08
519.33,602.44,824.3365979381443,845.25
515.97,601.92,824.5414020618557,845.46
512.41,601.43,824.8144742268041,845.74
509.08,600.9,823.351587628866,844.24
507.04,599.84,823.3418350515464,844.23
505.29,598.78,823.4101030927834,844.3
504.54,597.6,821.6741443298969,842.52
504.75,596.24,820.2502680412371,841.06
502.06,595.28,820.1234845360824,840.93
502.01,592.8,820.796412371134,841.62
502.56,591.73,820.9524536082474,841.78
502.98,592.06,820.7378969072164,841.56
503.45,592.93,820.8939381443299,841.72
504.25,593.42,820.7866597938145,841.61
505.27,595.3,820.2892783505155,841.1
506.56,595.24,819.5383298969073,840.33
508.36,595.72,819.236,840.02
509.76,596.53,818.2607422680412,839.02
510.67,597.3,817.4317731958762,838.17
511.3,597.51,817.0904329896907,837.82
511.81,598.2,816.7490927835051,837.47
512.21,598.86,816.563793814433,837.28
512.47,598.73,816.2029484536082,836.91
512.7,598.86,815.9298762886598,836.63
512.99,599.16,815.6372989690722,836.33
513.35,600.03,815.0618969072165,835.74
513.38,599.71,814.5450103092784,835.21
513.05,599.31,814.0378762886598,834.69
513.01,599.89,813.8135670103093,834.46
513.85,600.85,813.1308865979381,833.76
516.23,601.55,812.5457319587629,833.16
519.84,602.58,811.7167628865978,832.31
522.88,602.38,810.7317525773195,831.3
526.03,602.16,810.5757113402061,831.14
528.79,602.13,810.3904123711341,830.95
530.43,601.74,810.0393195876288,830.59
531.24,601.06,809.5224329896906,830.06
532.65,600.64,808.9762886597938,829.5
534.79,600.59,808.0985567010309,828.6
538.32,601.49,807.2695876288659,827.75
543.13,602.63,806.4698762886597,826.93
546.72,602.5,805.5823917525773,826.02
549.79,601.74,804.9094639175258,825.33
552.53,600.86,804.5291134020619,824.94
557.38,600.19,804.3535670103092,824.76
558.49,599.9,804.1097525773196,824.51
561.76,599.22,803.8074226804124,824.2
567.15,598.6,803.105237113402,823.48
568.94,598.49,802.5005773195876,822.86
570.07,598.61,801.8959175257731,822.24
570.82,598.98,801.6033402061856,821.94
573.13,600.7,801.1742268041237,821.5
574.82,601.84,800.8523917525772,821.17
578.91,604.11,800.6378350515464,820.95
580.91,604.13,800.4135257731958,820.72
580.86,603.0,800.2964948453608,820.6
583.42,603.6,800.033175257732,820.33
585.95,605.97,799.8381237113401,820.13
590.73,611.01,799.6625773195876,819.95
593.13,612.84,799.7796082474227,820.07
595.38,613.69,799.5065360824742,819.79
594.89,613.59,799.3309896907216,819.61
598.7,617.77,799.4382680412372,819.72
598.93,617.86,799.3407422680413,819.62
601.79,618.57,799.4090103092784,819.69
600.77,616.48,799.5260412371133,819.81
605.52,616.87,799.5943092783505,819.88
610.73,619.37,799.6333195876288,819.92
611.75,618.19,799.5552989690722,819.84
611.71,616.72,799.6430721649484,819.93
611.53,615.44,799.7210927835051,820.01
612.99,614.14,799.7796082474227,820.07
616.4,613.94,799.8966391752577,820.19
618.37,613.12,800.0039175257731,820.3
619.31,612.1,800.0916907216495,820.39
620.86,614.0,800.1892164948454,820.49
618.5,619.9,800.4232783505155,820.73
616.35,619.63,800.6085773195875,820.92
614.19,619.63,800.8523917525772,821.17
612.06,619.79,801.0181855670103,821.34
609.36,620.32,801.3107628865979,821.64
607.74,620.32,801.4668041237113,821.8
606.89,620.13,801.6130927835052,821.95
603.96,620.16,801.7983917525772,822.14
600.21,620.02,801.9836907216495,822.33
596.51,618.85,802.2470103092784,822.6
592.78,617.73,802.5005773195876,822.86
589.39,616.97,802.7931546391752,823.16
586.26,616.3,803.1637525773195,823.54
583.91,615.83,803.4173195876288,823.8
581.0,615.46,803.7879175257731,824.18
580.05,615.26,804.0414845360825,824.44
577.34,614.85,804.4218350515464,824.83
575.8,614.62,804.7631752577319,825.18
574.16,614.4,805.163030927835,825.59
571.6,614.31,805.5043711340206,825.94
570.6,614.29,805.874969072165,826.32
569.11,614.43,806.274824742268,826.73
566.48,614.54,806.6746804123711,827.14
565.56,614.61,807.0940412371134,827.57
562.06,614.09,807.5621649484535,828.05
559.91,611.98,807.9522680412372,828.45
559.78,609.25,808.449649484536,828.96
557.6,604.91,808.781237113402,829.3
557.31,602.28,809.2103505154639,829.74
557.03,599.91,809.7077319587629,830.25
556.3,597.13,810.2051134020618,830.76
556.31,595.86,810.6342268041237,831.2
556.88,595.13,811.1998762886598,831.78
555.63,593.83,811.6582474226803,832.25
554.37,592.53,812.0873608247423,832.69
553.12,591.22,812.5164742268041,833.13
552.0,589.0,813.1016288659794,833.73
552.0,588.0,814.0183711340205,834.67
551.0,586.0,814.769319587629,835.44
550.0,584.0,815.9883917525774,836.69
550.0,583.0,816.8173608247422,837.54
550.0,582.0,817.6658350515463,838.41
550.0,580.0,818.7873814432988,839.56
550.0,579.0,820.1332371134021,840.94
550.0,578.0,821.5863711340205,842.43
550.0,577.0,823.2052989690721,844.09
550.0,575.0,825.1363092783505,846.07
550.0,574.0,826.7942474226804,847.77
550.0,573.0,828.6082268041237,849.63
550.0,571.0,830.7732989690721,851.85
549.0,569.0,832.9676288659793,854.1
549.0,567.0,835.3667628865978,856.56
546.5,553.84,837.7171340206186,858.97
546.33,552.62,840.6721649484535,862.0
545.95,551.32,844.446412371134,865.87
545.44,549.76,848.3474432989691,869.87
544.88,548.0,852.1314432989691,873.75
543.82,545.06,855.9934639175258,877.71
543.89,545.24,859.9335051546392,881.75
542.8,541.46,864.2734020618557,886.2
543.65,541.69,868.4182474226805,890.45
544.17,540.4,872.4265567010309,894.56
545.04,538.15,876.5226391752577,898.76
545.62,534.34,880.5602061855669,902.9
546.15,531.52,884.3734639175257,906.81
546.54,528.8,888.5085567010309,911.05
546.53,526.62,892.0877525773196,914.72
546.76,522.74,895.7547216494845,918.48
546.96,520.05,899.5874845360825,922.41
547.01,517.92,902.9521237113402,925.86
547.05,516.09,906.6483505154639,929.65
508.09,544.35,910.2177938144329,933.31
547.84,509.94,914.2065979381443,937.4
549.0,507.1,917.9613402061856,941.25
550.24,504.05,921.9598969072165,945.35
551.66,500.25,925.0904742268041,948.56
553.02,496.54,928.2990721649485,951.85
554.2,493.31,932.1220824742268,955.77
554.88,490.52,935.0185979381444,958.74
555.66,486.84,938.3344742268041,962.14
555.91,484.43,940.9871752577319,964.86
556.57,481.13,943.8154226804123,967.76
557.11,479.2,946.780206185567,970.8
557.8,476.0,950.0083092783505,974.11
558.24,473.79,953.1096288659793,977.29
558.47,472.44,956.5132783505154,980.78
558.82,470.21,960.6678762886597,985.04
559.52,469.2,965.2808453608247,989.77
559.79,469.05,969.9328247422679,994.54
560.78,467.95,974.2727216494845,998.99
561.76,467.15,978.9637113402061,1003.8
562.7,466.32,983.8399999999999,1008.8
563.93,465.31,989.7890721649484,1014.9
566.74,462.95,995.9331958762887,1021.2
566.47,463.24,1001.979793814433,1027.4
567.47,462.54,1008.0263917525772,1033.6
568.73,461.51,1014.1705154639176,1039.9
569.41,460.82,1021.1923711340205,1047.1
570.47,459.86,1027.141443298969,1053.2
571.25,459.32,1033.1880412371136,1059.4
572.13,458.7,1039.9173195876288,1066.3
572.98,458.1,1047.0367010309278,1073.6
574.15,457.02,1053.3758762886596,1080.1
574.59,456.38,1058.5447422680413,1085.4
575.17,455.85,1065.4690721649483,1092.5
575.77,455.22,1073.563711340206,1100.8
576.68,454.51,1078.9276288659794,1106.3
577.18,454.25,1082.341030927835,1109.8
577.98,453.92,1084.4865979381443,1112.0
578.25,453.64,1090.7282474226804,1118.4
578.85,453.06,1095.6045360824744,1123.4
579.61,452.39,1100.8709278350516,1128.8
580.17,451.98,1104.6744329896908,1132.7
580.84,451.41,1107.1125773195877,1135.2
581.57,451.0,1107.7952577319588,1135.9
581.91,450.67,1107.9903092783504,1136.1
582.04,450.4,1112.6715463917526,1140.9
583.09,449.55,1115.2072164948454,1143.5
583.69,449.2,1117.9379381443298,1146.3
584.03,448.93,1119.9859793814433,1148.4
584.25,448.53,1121.3513402061856,1149.8
584.8,447.77,1121.2538144329897,1149.7
585.17,447.54,1121.741443298969,1150.2
585.8,447.18,1122.4241237113404,1150.9
586.53,446.67,1124.959793814433,1153.5
586.99,446.27,1126.1301030927834,1154.7
587.59,445.68,1126.2276288659793,1154.8
587.97,445.16,1126.617731958763,1155.2
588.44,444.61,1126.617731958763,1155.2
588.58,444.46,1126.7152577319587,1155.3
588.44,444.4,1126.0325773195875,1154.6
588.5,444.42,1125.4474226804123,1154.0
588.37,444.45,1125.2523711340204,1153.8
590.42,442.56,1125.2523711340204,1153.8
592.09,441.13,1125.74,1154.3
591.97,440.87,1125.74,1154.3
590.93,441.36,1126.4226804123712,1155.0
591.33,443.14,1126.7152577319587,1155.3
591.35,444.4,1126.8127835051548,1155.4
591.97,446.15,1126.7152577319587,1155.3
592.66,447.64,1127.0078350515462,1155.6
593.0,449.05,1127.1053608247423,1155.7
593.22,450.49,1127.4954639175257,1156.1
594.04,452.38,1127.5929896907217,1156.2
596.07,454.87,1127.4954639175257,1156.1
595.15,454.41,1127.6905154639176,1156.3
595.46,454.81,1127.6905154639176,1156.3
596.24,455.39,1127.6905154639176,1156.3
596.51,455.5,1127.8855670103092,1156.5
597.13,456.11,1127.5929896907217,1156.2
597.94,456.93,1127.5929896907217,1156.2
598.37,458.4,1127.3004123711341,1155.9
598.09,459.1,1127.202886597938,1155.8
598.6,460.37,1127.0078350515462,1155.6
600.43,462.56,1127.1053608247423,1155.7
600.65,462.88,1127.3004123711341,1155.9
600.68,463.1,1127.5929896907217,1156.2
598.52,461.98,1128.2756701030928,1156.9
600.02,461.0,1128.5682474226805,1157.2
601.79,458.91,1128.4707216494844,1157.1
602.39,457.03,1129.0558762886599,1157.7
603.56,454.53,1128.7632989690721,1157.4
604.44,452.5,1128.7632989690721,1157.4
605.69,450.25,1129.0558762886599,1157.7
606.71,448.21,1128.860824742268,1157.5
607.4,446.49,1129.0558762886599,1157.7
607.82,445.24,1128.7632989690721,1157.4
608.23,443.99,1129.0558762886599,1157.7
609.11,442.85,1129.3484536082474,1158.0
609.24,442.03,1129.641030927835,1158.3
609.76,441.04,1130.421237113402,1159.1
610.5,440.14,1131.3964948453606,1160.1
611.12,439.25,1132.176701030928,1160.9
611.73,438.38,1132.4692783505154,1161.2
612.2,437.67,1132.4692783505154,1161.2
612.38,436.88,1131.8841237113402,1160.6
612.95,436.09,1130.6162886597938,1159.3
612.82,435.57,1131.201443298969,1159.9
613.62,434.61,1131.3964948453606,1160.1
613.1,434.51,1131.7865979381443,1160.5
613.68,433.78,1131.8841237113402,1160.6
613.62,433.52,1132.176701030928,1160.9
613.76,433.17,1132.4692783505154,1161.2
613.41,432.91,1132.4692783505154,1161.2
613.57,432.26,1132.3717525773195,1161.1
613.68,431.74,1132.4692783505154,1161.2
613.79,431.26,1132.5668041237113,1161.3
613.74,431.02,1132.8593814432988,1161.6
613.73,430.69,1132.8593814432988,1161.6
614.2,430.14,1133.2494845360825,1162.0
613.76,430.07,1133.2494845360825,1162.0
613.66,429.64,1133.3470103092782,1162.1
614.12,428.85,1133.54206185567,1162.3
613.59,428.67,1133.7371134020618,1162.5
613.53,428.49,1134.1272164948455,1162.9
613.93,427.98,1134.419793814433,1163.2
613.87,427.64,1134.7123711340205,1163.5
264.9,541.88,1135.1024742268041,1163.9
263.84,541.08,1135.4925773195876,1164.3
263.07,540.28,1135.8826804123712,1164.7
261.83,539.53,1135.8826804123712,1164.7
260.53,538.63,1136.4678350515462,1165.3
259.61,537.86,1136.8579381443299,1165.7
258.65,536.92,1137.443092783505,1166.3
258.15,536.28,1137.443092783505,1166.3
257.06,535.36,1138.0282474226806,1166.9
256.08,534.59,1138.9059793814433,1167.8
255.03,533.76,1139.1985567010308,1168.1
254.4,533.16,1139.881237113402,1168.8
252.86,532.05,1140.0762886597938,1169.0
252.13,531.33,1140.758969072165,1169.7
251.26,530.79,1141.3441237113402,1170.3
249.89,530.65,1142.2218556701032,1171.2
249.15,530.71,1142.7094845360825,1171.7
247.45,530.52,1143.099587628866,1172.1
244.6,529.64,1143.6847422680412,1172.7
242.48,528.83,1143.5872164948453,1172.6
240.03,527.78,1143.5872164948453,1172.6
238.2,526.89,1144.1723711340205,1173.2
236.32,526.06,1144.3674226804123,1173.4
233.64,525.3,1144.66,1173.7
232.45,524.92,1145.0501030927835,1174.1
230.82,524.48,1145.7327835051547,1174.8
229.3,524.06,1146.220412371134,1175.3
227.47,523.45,1146.4154639175258,1175.5
226.2,522.99,1146.6105154639176,1175.7
224.15,522.5,1146.7080412371133,1175.8
222.24,521.95,1146.9030927835051,1176.0
221.25,521.69,1147.098144329897,1176.2
218.84,521.11,1147.1956701030927,1176.3
217.98,520.87,1147.3907216494845,1176.5
213.25,519.82,1147.5857731958763,1176.7
213.6,519.61,1147.683298969072,1176.8
213.49,519.4,1147.8783505154638,1177.0
210.98,518.82,1148.0734020618556,1177.2
209.26,518.45,1148.1709278350515,1177.3
208.33,518.23,1148.3659793814434,1177.5
206.72,517.83,1148.463505154639,1177.6
205.7,517.38,1148.561030927835,1177.7
204.13,516.99,1148.6585567010309,1177.8
203.43,516.75,1148.8536082474227,1178.0
201.78,516.51,1148.9511340206184,1178.1
200.21,516.23,1149.0486597938145,1178.2
198.89,515.98,1149.2437113402063,1178.4
198.03,515.63,1149.341237113402,1178.5
196.14,515.17,1149.5362886597939,1178.7
195.41,514.93,1149.6338144329895,1178.8
194.33,514.63,1149.8288659793814,1179.0
193.03,514.34,1150.0239175257732,1179.2
191.78,514.08,1150.218969072165,1179.4
190.92,513.73,1150.3164948453607,1179.5
189.64,513.5,1150.8041237113403,1180.0
188.52,513.27,1152.7546391752578,1182.0
187.64,513.08,1154.7051546391751,1184.0
187.0,513.06,1155.680412371134,1185.0
185.72,512.87,1156.6556701030927,1186.0
184.63,512.53,1157.6309278350516,1187.0
183.52,512.21,1158.6061855670102,1188.0
182.31,511.97,1159.5814432989691,1189.0
181.98,511.66,1160.5567010309278,1190.0
181.56,511.42,1170.2117525773197,1199.9
180.41,511.34,1170.1142268041237,1199.8
178.65,511.17,1170.0167010309278,1199.7
177.52,511.05,1169.821649484536,1199.5
176.88,510.77,1173.917731958763,1203.7
176.2,510.71,1173.7226804123711,1203.5
176.09,510.58,1173.5276288659793,1203.3
171.71,510.24,1173.3325773195875,1203.1
170.77,509.44,1173.1375257731959,1202.9
169.25,508.12,1172.8449484536081,1202.6
167.24,506.35,1172.6498969072165,1202.4
165.0,504.62,1172.4548453608247,1202.2
162.74,503.07,1172.1622680412372,1201.9
160.34,501.56,1171.9672164948454,1201.7
158.41,500.32,1171.8696907216495,1201.6
156.61,499.23,1171.6746391752579,1201.4
154.49,498.06,1171.5771134020617,1201.3
153.32,497.08,1171.479587628866,1201.2
151.41,495.91,1171.38206185567,1201.1
149.71,494.76,1171.2845360824742,1201.0
148.39,493.78,1171.1870103092783,1200.9
146.57,492.66,1171.0894845360824,1200.8
145.33,491.58,1170.9919587628867,1200.7
143.26,490.08,1170.8944329896906,1200.6
141.85,488.94,1170.796907216495,1200.5
141.36,488.59,1170.699381443299,1200.4
139.93,488.06,1170.601855670103,1200.3
138.72,488.01,1170.5043298969072,1200.2
136.15,488.1,1170.4068041237113,1200.1
134.24,488.13,1170.3092783505153,1200.0
132.58,487.9,1169.5290721649485,1199.2
130.63,487.77,1169.3340206185567,1199.0
126.01,487.68,1169.3340206185567,1199.0
125.94,487.69,1168.358762886598,1198.0
124.09,487.68,1167.3835051546391,1197.0
118.77,487.74,1167.3835051546391,1197.0
117.28,487.96,1166.4082474226805,1196.0
115.89,488.01,1166.4082474226805,1196.0
113.79,488.29,1166.6032989690723,1196.2
112.07,488.46,1166.4082474226805,1196.0
110.67,488.74,1166.4082474226805,1196.0
109.34,488.96,1165.5305154639175,1195.1
107.76,489.36,1165.4329896907216,1195.0
106.59,489.53,1164.5552577319586,1194.1
105.48,489.83,1164.457731958763,1194.0
104.36,489.92,1164.457731958763,1194.0
103.35,490.14,1164.457731958763,1194.0
102.0,490.44,1163.482474226804,1193.0
100.61,490.7,1163.482474226804,1193.0
99.135,490.89,1163.482474226804,1193.0
97.971,491.09,1163.2874226804122,1192.8
96.763,491.32,1163.482474226804,1193.0
96.244,491.51,1162.5072164948454,1192.0
96.557,491.61,1161.5319587628865,1191.0
96.686,491.71,1161.5319587628865,1191.0
98.05,491.26,1161.3369072164949,1190.8
97.858,491.52,1161.5319587628865,1191.0
97.479,491.65,1161.5319587628865,1191.0
98.782,490.75,1160.5567010309278,1190.0
98.717,490.33,1160.5567010309278,1190.0
97.213,491.01,1160.5567010309278,1190.0
96.352,492.01,1160.5567010309278,1190.0
94.449,494.72,1159.5814432989691,1189.0
94.199,495.73,1159.5814432989691,1189.0
93.197,497.36,1158.6061855670102,1188.0
92.308,498.92,1158.6061855670102,1188.0
91.116,500.6,1158.6061855670102,1188.0
89.985,502.05,1159.5814432989691,1189.0
89.018,503.78,1160.5567010309278,1190.0
88.364,506.23,1161.5319587628865,1191.0
88.308,508.98,1162.5072164948454,1192.0
88.255,512.04,1163.8725773195877,1193.4
88.7,515.18,1164.0676288659793,1193.6
88.641,518.07,1164.262680412371,1193.8
88.645,519.97,1164.457731958763,1194.0
88.875,522.16,1164.5552577319586,1194.1
89.282,522.92,1164.7503092783504,1194.3
89.469,525.74,1164.9453608247422,1194.5
89.639,527.89,1165.042886597938,1194.6
90.025,529.14,1165.2379381443297,1194.8
90.199,531.11,1165.4329896907216,1195.0
90.424,532.95,1165.5305154639175,1195.1
90.583,534.23,1165.7255670103093,1195.3
90.607,536.1,1165.920618556701,1195.5
90.738,537.84,1166.0181443298968,1195.6
90.993,539.07,1166.2131958762886,1195.8
91.245,539.76,1166.4082474226805,1196.0
91.257,542.12,1166.5057731958761,1196.1
91.444,544.06,1166.700824742268,1196.3
91.546,544.69,1166.8958762886598,1196.5
91.575,546.34,1166.9934020618555,1196.6
92.089,546.33,1167.1884536082473,1196.8
92.08,548.07,1167.3835051546391,1197.0
92.225,548.87,1167.481030927835,1197.1
92.328,550.07,1168.0661855670103,1197.7
92.397,551.24,1168.358762886598,1198.0
92.611,551.77,1168.7488659793814,1198.4
92.856,552.7,1169.1389690721649,1198.8
93.007,553.32,1169.3340206185567,1199.0
93.003,553.06,1169.4315463917524,1199.1
93.309,552.02,1169.3340206185567,1199.0
93.907,551.73,1169.1389690721649,1198.8
94.596,551.13,1168.943917525773,1198.6
92.947,552.58,1169.0414432989692,1198.7
91.977,553.36,1169.0414432989692,1198.7
91.839,553.53,1169.4315463917524,1199.1
91.028,554.62,1169.919175257732,1199.6
90.538,555.81,1170.0167010309278,1199.7
90.14,556.6,1169.821649484536,1199.5
89.986,557.3,1169.5290721649485,1199.2
89.922,558.11,1169.3340206185567,1199.0
90.378,558.24,1169.236494845361,1198.9
91.187,558.26,1169.1389690721649,1198.8
92.174,558.13,1169.3340206185567,1199.0
91.652,559.16,1169.6265979381442,1199.3
91.066,560.77,1170.0167010309278,1199.7
90.777,563.22,1170.1142268041237,1199.8
91.126,564.01,1170.2117525773197,1199.9
91.011,566.18,1170.4068041237113,1200.1
90.974,568.12,1170.601855670103,1200.3
90.889,569.85,1170.796907216495,1200.5
91.096,570.89,1171.0894845360824,1200.8
91.174,571.78,1171.38206185567,1201.1
91.192,573.26,1171.6746391752579,1201.4
91.388,573.67,1171.7721649484536,1201.5
91.323,575.05,1172.064742268041,1201.8
91.258,576.5,1172.5523711340206,1202.3
91.327,577.08,1172.7474226804125,1202.5
91.419,577.8,1172.942474226804,1202.7
91.199,579.07,1172.7474226804125,1202.5
91.197,579.46,1172.5523711340206,1202.3
90.958,580.77,1172.3573195876288,1202.1
91.208,581.15,1172.1622680412372,1201.9
91.175,581.71,1171.9672164948454,1201.7
91.215,581.91,1171.7721649484536,1201.5
91.414,581.96,1171.5771134020617,1201.3
91.237,582.26,1171.38206185567,1201.1
91.457,581.66,1171.2845360824742,1201.0
91.338,582.15,1171.0894845360824,1200.8
91.549,581.79,1170.8944329896906,1200.6
91.933,580.96,1170.699381443299,1200.4
91.438,581.82,1170.5043298969072,1200.2
91.599,581.54,1170.3092783505153,1200.0
91.491,581.28,1170.1142268041237,1199.8
91.431,580.93,1170.0167010309278,1199.7
91.606,580.58,1170.1142268041237,1199.8
91.904,579.68,1170.3092783505153,1200.0
91.728,579.98,1170.4068041237113,1200.1
91.457,580.31,1170.601855670103,1200.3
91.392,579.81,1170.699381443299,1200.4
91.384,579.32,1170.2117525773197,1199.9
91.569,579.11,1170.3092783505153,1200.0
91.717,579.24,1170.3092783505153,1200.0
92.121,580.05,1168.358762886598,1198.0
92.17,581.76,1168.1637113402062,1197.8
92.478,582.8,1167.9686597938144,1197.6
92.953,583.2,1167.8711340206185,1197.5
92.902,584.19,1167.6760824742266,1197.3
93.221,584.11,1167.481030927835,1197.1
93.477,584.64,1167.2859793814434,1196.9
94.073,586.15,1167.0909278350516,1196.7
96.282,589.08,1166.9934020618555,1196.6
98.244,589.52,1166.8958762886598,1196.5
99.78,589.29,1166.3107216494845,1195.9
100.66,589.48,1166.1156701030927,1195.7
101.36,589.58,1165.920618556701,1195.5
102.67,590.94,1165.7255670103093,1195.3
103.36,591.54,1165.5305154639175,1195.1
104.21,592.42,1165.3354639175259,1194.9
105.87,593.66,1165.140412371134,1194.7
107.21,594.09,1164.9453608247422,1194.5
108.54,594.12,1164.6527835051547,1194.2
110.04,594.42,1164.457731958763,1194.0
111.43,594.89,1163.9701030927836,1193.5
112.71,595.37,1163.7750515463918,1193.3
114.18,596.25,1163.482474226804,1193.0
115.34,596.9,1163.3849484536083,1192.9
116.43,597.56,1163.0923711340206,1192.6
117.35,597.94,1162.7022680412372,1192.2
118.06,598.53,1162.604742268041,1192.1
119.63,599.79,1162.604742268041,1192.1
120.73,600.56,1162.4096907216494,1191.9
122.18,601.62,1162.4096907216494,1191.9
122.89,601.63,1162.3121649484535,1191.8
124.21,601.89,1161.92206185567,1191.4
125.7,602.37,1161.7270103092783,1191.2
126.55,602.42,1161.6294845360824,1191.1
128.1,603.04,1161.5319587628865,1191.0
128.3,602.83,1160.8492783505153,1190.3
129.46,603.43,1159.8740206185566,1189.3
