X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	X6	Y6	ProbId6	
611.46	196.31	0.66716	553.47	181.56	0.9837	552.72	477.31	0.81514	600.44	323.44	0.82907	621.77	274.65	0.99951	547.68	606.39	0.54234
611.39	194.13	0.66716	554.95	181.21	0.9837	553	477.15	0.81514	600.55	322.08	0.82907	621.44	278.44	0.99951	547.34	606.2	0.54234
611.6	191.8	0.66716	556.2	180.94	0.9837	552.98	476.84	0.81514	600.61	321.88	0.82907	624.48	288.24	0.99951	546.07	606.63	0.54234
611.79	190.22	0.66716	557.67	180.63	0.9837	553.12	476.66	0.81514	600.44	322.36	0.82907	625.11	293.03	0.99951	544.04	606.75	0.54234
612.03	188.51	0.66716	559.27	180.31	0.9837	552.39	476.63	0.81514	600.61	320.78	0.82907	624.43	296.6	0.99951	541.71	606.8	0.54234
612.13	186.22	0.66716	560.74	180.03	0.9837	553.07	476.53	0.81514	600.55	320.7	0.82907	623.24	299.54	0.99951	539.02	607.3	0.54234
612.17	184.88	0.66716	562.44	179.56	0.9837	553.16	476.45	0.81514	600.52	320.02	0.82907	622.76	301.65	0.99951	536.91	607.42	0.54234
612.21	182.52	0.66716	563.36	179.1	0.9837	553.18	476.39	0.81514	600.53	318.95	0.82907	624.35	305.21	0.99951	534.58	608.01	0.54234
612.17	180.89	0.66716	564.53	178.91	0.9837	553.27	476.1	0.81514	600.48	318.4	0.82907	625.81	311.52	0.99951	533.25	607.96	0.54234
612.35	179.89	0.66716	566.65	179.26	0.9837	553.37	475.7	0.81514	600.53	318.38	0.82907	626.51	317.23	0.99951	531.79	608.51	0.54234
612.51	177.85	0.66716	568.18	180.38	0.9837	552.7	475.63	0.81514	600.51	317.96	0.82907	626.63	323.2	0.99951	527.65	609.3	0.54234
612.58	176.45	0.66716	570.04	181.58	0.9837	552.5	475.66	0.81514	600.55	317.41	0.82907	626.11	326.34	0.99951	525.92	607.75	0.54234
612.51	175.16	0.66716	572.06	183.03	0.9837	553.02	475.54	0.81514	600.5	317.5	0.82907	625.23	331.55	0.99951	523.88	606.14	0.54234
612.82	174.22	0.66716	574.28	184.61	0.9837	553.05	475.48	0.81514	600.56	316.6	0.82907	624.75	334.68	0.99951	521.54	604.97	0.54234
613.02	172.99	0.66716	576.44	186.23	0.9837	552.34	475.43	0.81514	600.4	316.82	0.82907	624.49	338.11	0.99951	519.02	604.16	0.54234
613.07	171.77	0.66716	577.96	187.46	0.9837	552.31	475.18	0.81514	600.25	316.06	0.82907	624.59	340.35	0.99951	518.41	603.03	0.54234
613.11	170.09	0.66716	580.26	189.05	0.9837	553.7	474.6	0.81514	599.92	316.47	0.82907	625.25	341.29	0.99951	517.98	601.67	0.54234
613.17	168.15	0.66716	582.13	190.44	0.9837	552.48	474.56	0.81514	599.83	316.78	0.82907	626.83	349.13	0.99951	518.25	600.09	0.54234
613.23	167.31	0.66716	583.2	191.16	0.9837	553.29	474.48	0.81514	599.8	317.14	0.82907	627.61	359.64	0.99951	517.9	599	0.54234
613.44	166.52	0.66716	584.27	191.77	0.9837	553.07	474.42	0.81514	599.7	316.76	0.82907	627.83	367.2	0.99951	518.03	598.31	0.54234
613.8	165.88	0.66716	586.41	193.97	0.9837	552.8	474.43	0.81514	599.95	314.84	0.82907	627.41	369.39	0.99951	517.58	599.27	0.54234
613.87	164.7	0.66716	586.79	196.85	0.9837	551.4	474.4	0.81514	599.93	315.12	0.82907	626.67	371.46	0.99951	517.87	600.12	0.54234
613.74	162.76	0.66716	585.99	198.8	0.9837	552.4	474.4	0.81514	599.97	314.17	0.82907	626.13	373.69	0.99951	519.52	598.82	0.54234
611.4	160.58	0.66716	585.79	202.74	0.9837	551.58	474.19	0.81514	599.96	313.12	0.82907	626.15	377.08	0.99951	520.04	598.61	0.54234
609.77	161.75	0.66716	585.68	206.63	0.9837	552.3	473.89	0.81514	599.65	313.91	0.82907	627.24	384.23	0.99951	520.92	600.53	0.54234
606	159.49	0.66716	585.75	210.57	0.9837	551.08	473.96	0.81514	599.57	313.7	0.82907	627.67	394.97	0.99951	521.92	600.11	0.54234
603.2	158.22	0.66716	585.95	214.51	0.9837	551.47	473.78	0.81514	599.7	312.89	0.82907	627.55	400.17	0.99951	522.73	599.56	0.54234
600.8	157.27	0.66716	586.32	218	0.9837	550.93	473.29	0.81514	599.8	313.21	0.82907	626.93	402.69	0.99951	523.74	599.46	0.54234
598.41	156.16	0.66716	586.51	221.31	0.9837	552.66	472.83	0.81514	599.83	312.94	0.82907	626.12	402.3	0.99951	524.27	600.14	0.54234
595.75	154.76	0.66716	586.58	224.34	0.9837	547.35	473.85	0.81514	599.94	311.98	0.82907	625.44	404.42	0.99951	522.31	602.42	0.54234
593.59	153.64	0.66716	586.36	227.34	0.9837	552.6	473.45	0.81514	599.87	311.21	0.82907	626.07	409.23	0.99951	519.33	602.44	0.54234
590.52	152.31	0.66716	585.71	231.23	0.9837	550.63	472.9	0.81514	599.66	311.65	0.82907	627.06	415.35	0.99951	515.97	601.92	0.54234
588.61	152.37	0.66716	584.98	234.98	0.9837	552.45	472.1	0.81514	599.65	311.89	0.82907	627.7	422.44	0.99951	512.41	601.43	0.54234
586.02	153.57	0.66716	585.04	239.74	0.9837	550.95	472.37	0.81514	599.88	311.12	0.82907	627.72	428.13	0.99951	509.08	600.9	0.54234
583.09	154.93	0.66716	585.94	243.7	0.9837	551.72	472.72	0.81514	599.98	310.76	0.82907	626.97	429.45	0.99951	507.04	599.84	0.54234
581.13	155.78	0.66716	586.84	248.64	0.9837	551.56	472.89	0.81514	599.6	312.45	0.82907	626.04	430.9	0.99951	505.29	598.78	0.54234
573.67	157.29	0.66716	586.92	254.94	0.9837	550.54	472.71	0.81514	599.74	310.28	0.82907	626.66	436.21	0.99951	504.54	597.6	0.54234
570.25	157.86	0.66716	586.25	260.17	0.9837	550.68	472.24	0.81514	599.75	310.4	0.82907	627.53	448.42	0.99951	504.75	596.24	0.54234
565.79	158.77	0.66716	586.02	265.85	0.9837	548.85	471.86	0.81514	599.68	310.65	0.82907	626.94	452.73	0.99951	502.06	595.28	0.54234
566.12	158.86	0.66716	586.79	272.48	0.9837	549.66	471.48	0.81514	599.6	310.11	0.82907	625.56	454.79	0.99951	502.01	592.8	0.54234
562.33	160.17	0.66716	587.5	277.64	0.9837	549.67	471.26	0.81514	599.38	309.33	0.82907	623.98	454.65	0.99951	502.56	591.73	0.54234
559.32	161.81	0.66716	587.53	284.19	0.9837	548.96	470.48	0.81514	599.26	309.86	0.82907	624.02	459.68	0.99951	502.98	592.06	0.54234
555.06	164.11	0.66716	586.94	290.84	0.9837	548.2	470.2	0.81514	599.22	311.17	0.82907	625.58	467.13	0.99951	503.45	592.93	0.54234
550.16	166.72	0.66716	588.33	298.98	-2	550.19	469.43	0.81514	600.46	301.79	-2	626.03	472.06	0.99951	504.25	593.42	0.54234
546.54	168.62	0.66716	589.71	307.12	0.44278	551.29	468.62	0.81514	601.71	292.41	0.27902	625.99	475.05	0.99951	505.27	595.3	0.54234
543.04	170.22	0.66716	589.72	315.2	0.44278	551.99	467.71	0.81514	600.84	295.48	0.27902	624.49	476.91	0.99951	506.56	595.24	0.54234
539.82	171.93	0.66716	589.8	320.85	0.44278	552.7	467.13	0.81514	600.12	298.17	0.27902	623.51	478.83	0.99951	508.36	595.72	0.54234
537.3	173.19	0.66716	589.07	322.99	0.44278	552.86	466.67	0.81514	599.89	300.22	0.27902	624.35	482.37	0.99951	509.76	596.53	0.54234
533.56	174.98	0.66716	588.76	327.96	-2	553.43	466.09	0.81514	599.6	301.99	-2	626.69	490.94	0.99951	510.67	597.3	0.54234
530.88	176.51	0.66716	588.45	332.94	-2	552.17	466.31	0.81514	599.31	303.76	-2	627.23	495.67	0.99951	511.3	597.51	0.54234
528.92	177.87	0.66716	588.14	337.92	-2	552.72	465.71	0.81514	599.02	305.53	-2	626.62	497.08	0.99951	511.81	598.2	0.54234
526.68	179.38	0.66716	587.83	342.89	-2	552.97	464.95	0.81514	598.73	307.3	-2	625.9	500.13	0.99951	512.21	598.86	0.54234
523.74	181.42	0.66716	587.52	347.87	0.49439	554.43	463.28	0.81514	598.44	309.07	0.49713	625.28	502.53	0.99951	512.47	598.73	0.54234
520.97	183.27	0.66716	587.68	353.05	0.49439	554.07	462.79	0.81514	598.39	309.31	0.49713	626.69	511.1	0.99951	512.7	598.86	0.54234
518.56	184.95	0.66716	587.98	359.86	0.49439	554.06	461.73	0.81514	598.21	309.69	0.49713	627.49	520.23	0.99951	512.99	599.16	0.54234
