X,Y,Z
581.06,253.67000000000002,-13.174845360824634
580.47,251.51999999999998,-10.15154639175239
579.55,250.7,-6.543092783505244
578.57,251.01,-3.7148453608248246
578.39,250.64,-0.984123711340203
579.41,245.11,2.0391752577320403
580.84,240.10000000000002,4.574845360824838
580.86,237.13,8.28082474226801
580.38,233.82,10.816494845360808
579.51,232.42000000000002,14.132371134020786
579.03,229.77999999999997,17.28245360824758
578.63,228.08999999999997,20.042432989690838
578.97,225.3,22.841422680412393
580.53,220.83999999999997,25.533134020618604
581.6,214.14999999999998,28.254103092783566
581.07,211.57,31.1408659793816
580.1,210.98000000000002,33.988618556701
579.27,208.34,36.94364948453597
578.93,204.96,40.00595876288662
579.54,201.76,43.03901030927841
580.92,197.73,45.5356701030928
581.59,192.92,48.666247422680385
581.48,188.87,51.2604329896908
580.69,187.27,54.38125773195884
579.7,185.1,57.648371134020636
579.32,182.92,60.51562886597958
580.28,179.44,63.6559587628866
582.3,172.77,66.63049484536077
582.54,168.5,70.56078350515463
582.26,164.16,73.31101030927834
581.5,162.34,75.47608247422681
580.62,160.08,78.92849484536077
579.77,157.78,81.59094845360835
578.97,156.79,84.00958762886603
578.64,154.74,86.30144329896905
578.92,153.0,87.77408247422682
579.12,150.17,88.788350515464
579.79,147.4,89.80261855670108
580.23,145.06,90.8266391752577
580.55,143.03,91.87016494845363
580.41,141.9,93.21602061855674
580.25,140.73,94.68865979381451
579.67,140.6,94.68865979381451
579.28,140.08,94.68865979381451
579.54,139.83,94.68865979381451
580.48,137.93,95.66391752577317
581.61,134.63,96.63917525773195
582.18,128.9,98.5896907216495
582.42,124.16,99.56494845360828
581.94,123.34,100.54020618556706
581.28,123.68,101.51546391752584
580.74,122.71000000000001,103.46597938144328
580.33,121.44999999999999,104.44123711340205
580.01,120.82,105.41649484536083
580.29,118.1,105.41649484536083
580.57,114.0,105.41649484536083
579.79,111.33000000000001,106.39175257731961
578.74,110.97999999999999,109.03470103092786
577.4,111.86000000000001,112.24329896907216
575.62,113.09,118.0948453608247
574.21,114.37,123.94639175257737
572.56,113.82,126.87216494845359
572.11,112.05000000000001,129.79793814432992
573.05,109.4,133.6989690721649
574.73,107.12,136.62474226804125
574.79,107.12,139.55051546391758
574.66,106.71000000000001,142.4762886597938
573.99,106.25999999999999,144.82665979381443
572.16,105.47,147.1672783505154
569.93,105.9,151.5461855670103
567.34,103.88,155.9250927835052
566.13,103.13999999999999,160.29424742268043
