X,Y,Z
250.33999999999997,505.44000000000005,131.20230927835064
248.57,505.27,132.2360824742268
246.88,505.19000000000005,133.14307216494842
243.66000000000003,505.07000000000005,134.12808247422686
241.23000000000002,504.73,134.95705154639177
239.45999999999998,504.24,135.82503092783497
234.85000000000002,503.70000000000005,136.39068041237113
233.3,503.46000000000004,137.1123711340207
231.39,503.73,137.8438144329897
231.63,503.83000000000004,138.29243298969072
231.69,504.97,138.6727835051547
232.13,506.87,138.4387216494846
232.87,508.63,138.48748453608243
233.64,511.53999999999996,137.58049484536082
234.68,513.25,136.5759793814434
235.79000000000002,514.68,135.71775257731963
237.16000000000003,516.42,134.45967010309278
238.54000000000002,518.09,133.22109278350513
239.74,519.52,130.91948453608245
241.07,521.2,128.16925773195885
242.12,522.38,126.8526597938145
243.07999999999998,523.57,125.67259793814435
243.92000000000002,524.5,123.63430927835054
244.5,525.12,122.01538144329902
244.91000000000003,525.51,120.16239175257738
245.85000000000002,526.92,117.42191752577321
245.47000000000003,524.38,115.3836288659794
247.81,527.02,113.31608247422685
250.57999999999998,528.04,111.97022680412374
253.63,529.34,110.08797938144323
256.77,530.6,108.13746391752579
259.16,531.57,106.42101030927836
262.13,533.25,104.52901030927842
264.86,535.21,103.33919587628873
266.07,535.68,102.64676288659791
268.72,536.94,102.19814432989699
272.16,537.87,102.99785567010315
275.43,537.99,103.13439175257736
278.18,537.99,101.8763092783505
282.0,538.8,101.88606185567016
285.63,540.07,102.15913402061858
289.85,542.21,102.50047422680416
293.37,544.19,103.15389690721645
297.78,544.89,103.67078350515465
301.76,544.51,104.36321649484535
306.48,544.23,105.31896907216492
311.51,544.26,106.06016494845358
316.33,544.51,106.97690721649485
320.47,544.79,108.03993814433
324.49,545.33,108.97618556701036
328.69,546.12,109.95144329896902
331.84,546.58,110.83892783505155
336.07,546.97,111.84344329896908
339.59,546.39,112.7114226804124
344.92,546.46,113.57940206185572
350.67,547.55,114.62292783505166
356.05,549.34,115.77373195876294
363.63,551.61,116.85626804123717
368.91,551.83,118.016824742268
374.21,551.97,119.1871340206186
379.41,552.2,120.14288659793817
384.45,552.65,121.30344329896911
389.91,553.4,122.27870103092778
394.51,554.14,123.7025773195877
400.02,555.29,124.84362886597933
405.27,556.2,126.16997938144334
408.81,556.02,127.89618556701032
412.45,555.82,129.29080412371138
416.1,555.61,130.929237113402
419.74,555.66,132.4116288659793
423.97,556.16,133.77698969072173
427.08,556.58,135.20086597938143
431.85,557.82,136.70276288659795
437.35,558.56,138.29243298969072
440.64,557.8,139.77482474226804
444.93,557.18,141.43276288659786
449.75,556.87,143.02243298969074
453.87,556.87,144.71938144329897
459.55,557.49,146.08474226804128
463.1,557.8,147.7036701030928
467.86,558.61,148.92274226804125
472.15999999999997,559.5,150.48315463917527
475.11,559.66,152.00455670103088
479.34000000000003,560.12,153.22362886597944
481.25,559.74,154.66701030927834
484.92999999999995,559.65,155.91534020618553
488.58000000000004,559.87,157.14416494845364
491.83000000000004,559.83,157.59278350515467
494.99,560.16,158.05115463917525
497.88,560.38,158.50952577319595
499.78,560.6,158.96789690721653
502.03,561.41,159.4262680412371
504.08000000000004,562.36,159.8846391752578
505.52,562.71,160.34301030927838
507.58000000000004,563.67,160.80138144329896
508.73,563.58,161.25
510.55999999999995,563.33,161.7083711340207
512.51,562.22,162.16674226804128
515.59,560.79,162.62511340206186
517.01,558.29,163.08348453608244
517.89,556.73,163.37606185567006
517.26,556.35,163.41507216494847
515.87,557.02,163.83443298969075
514.94,558.62,164.25379381443304
513.19,559.94,164.67315463917532
511.13,560.72,164.88771134020624
509.54999999999995,560.69,165.36558762886602
508.4,560.13,165.59964948453614
507.11,560.5,165.99950515463922
505.99,560.83,166.3603505154639
505.35,560.26,166.80896907216504
504.45000000000005,560.6,167.1698144329897
504.03999999999996,560.25,167.5306597938145
503.67999999999995,559.39,167.89150515463916
503.34000000000003,559.2,168.11581443298962
502.07000000000005,559.63,168.3401237113402
500.03999999999996,559.75,168.51567010309282
497.71000000000004,559.8,168.73997938144328
495.02,560.3,168.9155257731959
492.90999999999997,560.42,168.86676288659794
490.58000000000004,561.01,168.76923711340214
489.25,560.96,168.81799999999998
487.78999999999996,561.51,168.76923711340214
483.65,562.3,168.69121649484532
481.91999999999996,560.75,168.59369072164952
479.88,559.14,168.56443298969077
477.53999999999996,557.97,168.4181443298969
475.02,557.16,168.27185567010315
474.40999999999997,556.03,168.02804123711348
473.98,554.67,167.90125773195882
474.25,553.09,167.79397938144336
473.9,552.0,167.75496907216495
474.03,551.31,167.6281855670103
473.58000000000004,552.27,167.46239175257733
473.87,553.12,167.0722886597939
475.52,551.82,166.85773195876288
476.03999999999996,551.61,166.3213402061856
476.91999999999996,553.53,165.8044536082474
477.91999999999996,553.11,165.33632989690727
478.73,552.56,165.1705360824742
479.74,552.46,164.89746391752578
480.27,553.14,164.86820618556703
478.30999999999995,555.42,164.82919587628862
475.33000000000004,555.44,164.66340206185566
471.97,554.92,164.4585979381443
468.40999999999997,554.43,164.18552577319588
465.08,553.9,165.648412371134
463.04,552.84,165.65816494845365
461.29,551.78,165.5898969072166
460.54,550.6,167.32585567010312
460.75,549.24,168.74973195876294
458.06,548.28,168.8765154639176
458.01,545.8,168.203587628866
458.56,544.73,168.04754639175258
458.98,545.06,168.2621030927836
459.45,545.93,168.10606185567008
460.25,546.42,168.21334020618553
461.27,548.3,168.71072164948453
462.56,548.24,169.46167010309273
464.36,548.72,169.764
465.76,549.53,170.7392577319588
466.67,550.3,171.5682268041238
467.3,550.51,171.90956701030927
467.81,551.2,172.25090721649485
468.21000000000004,551.86,172.43620618556702
468.47,551.73,172.7970515463918
468.70000000000005,551.86,173.07012371134022
468.99,552.16,173.36270103092784
469.35,553.03,173.93810309278354
469.38,552.71,174.45498969072162
469.04999999999995,552.31,174.96212371134015
469.01,552.89,175.18643298969073
469.85,553.85,175.86911340206188
472.23,554.55,176.45426804123713
475.84000000000003,555.58,177.28323711340215
478.88,555.38,178.26824742268047
482.03,555.16,178.4242886597939
484.78999999999996,555.13,178.60958762886594
486.42999999999995,554.74,178.96068041237118
487.24,554.06,179.47756701030937
488.65,553.64,180.0237113402062
490.78999999999996,553.59,180.90144329896907
494.32000000000005,554.49,181.7304123711341
499.13,555.63,182.53012371134025
502.72,555.5,183.41760824742266
505.78999999999996,554.74,184.09053608247416
508.53,553.86,184.47088659793815
513.38,553.19,184.64643298969077
514.49,552.9,184.89024742268043
517.76,552.22,185.1925773195876
523.15,551.6,185.89476288659796
524.94,551.49,186.4994226804124
526.07,551.61,187.10408247422686
526.82,551.98,187.39665979381437
529.13,553.7,187.8257731958763
530.82,554.84,188.1476082474228
534.91,557.11,188.3621649484536
536.91,557.13,188.58647422680417
536.86,556.0,188.70350515463917
539.42,556.6,188.96682474226805
541.95,558.97,189.16187628865987
