X,Y,Z
580.04,320.74,-135.95979381443294
580.21,322.26,-136.74
580.38,323.79,-137.42268041237116
580.56,325.31,-138.00783505154618
580.73,326.83,-138.59298969072165
580.9,328.35,-139.2756701030928
577.0,328.0,-139.66577319587623
576.0,330.0,-139.86082474226805
575.53,330.0,-140.34845360824738
574.9,331.58,-140.73855670103103
574.91,333.87,-141.32371134020605
574.71,335.41,-141.9088659793813
574.32,334.97,-142.59154639175244
566.74,329.15,-143.2742268041236
566.72,330.53,-144.0544329896909
566.7,331.9,-144.44453608247431
566.67,333.28,-145.22474226804115
566.65,334.66,-145.7123711340205
566.62,336.04,-146.5901030927837
566.6,337.41,-147.1752577319587
566.58,338.79,-147.95546391752578
566.55,340.17,-148.73567010309262
566.53,341.55,-149.41835051546377
566.46,344.58,-150.19855670103084
565.96,345.86,-150.881237113402
565.74,349.05,-151.56391752577315
565.32,350.45,-152.34412371134022
565.03,352.87,-153.02680412371137
565.06,354.28,-153.8070103092782
565.12,356.26,-154.39216494845368
565.06,358.21,-155.1723711340203
565.2,360.25,-155.75752577319577
565.22,361.64,-156.53773195876283
565.0,364.4,-157.220412371134
564.81,365.9,-158.19567010309288
564.55,368.62,-159.07340206185563
564.02,369.6,-159.65855670103088
563.72,371.41,-160.4387628865975
563.38,373.9,-161.0239175257732
562.96,376.04,-161.70659793814434
562.88,378.36,-162.38927835051527
562.61,380.65,-163.07195876288642
562.45,383.03,-163.9496907216494
562.27,384.55,-164.6323711340208
562.1,386.23,-165.41257731958763
561.58,388.91,-166.09525773195878
561.08,390.19,-166.97298969072153
560.59,392.07,-167.6556701030927
560.0,394.35,-168.24082474226793
559.52,396.31,-169.021030927835
559.23,397.57,-169.80123711340207
558.88,399.55,-170.58144329896913
558.43,401.18,-171.2641237113403
558.11,402.8,-172.04432989690713
557.68,405.52,-172.8245360824742
557.51,406.05,-173.50721649484535
557.38,407.22,-174.2874226804122
557.0,409.43,-174.87257731958766
556.81,410.55,-175.4577319587629
556.47,411.23,-176.04288659793792
555.96,413.78,-176.6280412371134
555.91,414.37,-177.21319587628864
555.8,416.06,-177.7983505154641
555.58,417.11,-178.38350515463912
555.26,418.62,-178.96865979381437
554.94,420.48,-179.5538144329896
554.83,421.4,-180.13896907216485
554.73,422.3,-180.72412371134033
554.53,423.06,-181.30927835051511
554.02,424.8,-181.89443298969059
553.86,426.53,-182.47958762886606
553.78,426.74,-183.06474226804107
553.66,428.37,-183.64989690721632
553.72,429.4,-184.2350515463918
553.68,430.51,-184.8202061855668
553.25,431.93,-185.4053608247425
553.12,433.34,-185.99051546391752
552.94,434.15,-186.57567010309276
552.82,435.01,-187.160824742268
552.58,436.87,-187.74597938144325
552.52,437.81,-188.3311340206185
552.53,438.7,-188.9162886597935
552.68,439.33,-189.5014432989692
552.58,440.31,-190.08659793814422
552.42,440.98,-190.6717525773197
552.32,442.13,-191.25690721649494
552.34,442.68,-191.84206185566995
552.31,444.06,-192.42721649484542
552.34,444.9,-193.0123711340209
552.51,446.03,-193.59752577319568
552.58,447.08,-194.18268041237116
552.87,447.51,-194.7678350515464
552.92,448.27,-195.35298969072164
552.83,449.83,-195.9381443298969
552.54,451.33,-196.62082474226804
552.44,451.99,-197.20597938144329
552.42,452.25,-197.7911340206183
552.47,453.33,-198.37628865979377
552.45,453.38,-198.96144329896902
552.33,455.11,-199.5465979381445
552.33,456.32,-200.1317525773195
552.22,457.5,-200.71690721649497
551.98,457.87,-201.30206185567
551.65,458.52,-201.88721649484523
551.17,460.13,-202.4723711340207
550.8,461.83,-203.0575257731955
550.68,461.79,-203.6426804123712
550.26,462.72,-204.22783505154644
549.77,463.18,-204.22783505154644
549.49,464.68,-204.52041237113394
549.09,464.97,-204.52041237113394
548.52,466.45000000000005,-204.71546391752577
548.15,467.30999999999995,-204.9105154639176
547.82,467.64,-205.10556701030941
547.33,468.35,-205.300618556701
546.96,469.29999999999995,-205.39814432989692
546.75,469.78999999999996,-205.78824742268034
546.44,470.58000000000004,-205.88577319587648
546.15,471.46000000000004,-206.27587628865967
545.84,471.28999999999996,-206.4709278350515
545.07,473.17999999999995,-206.4709278350515
544.84,474.34000000000003,-206.763505154639
544.29,474.80999999999995,-206.95855670103083
543.73,475.27,-206.95855670103083
543.18,475.74,-206.763505154639
542.63,476.20000000000005,-206.86103092783515
542.07,476.65999999999997,-206.5684536082474
541.52,477.13,-206.4709278350515
540.97,477.59000000000003,-206.27587628865967
540.41,478.05999999999995,-205.98329896907217
539.86,478.52,-205.78824742268034
539.47,478.84000000000003,-205.59319587628875
538.76,479.45000000000005,-205.300618556701
538.3,479.51,-205.2030927835051
537.87,479.90999999999997,-205.10556701030941
537.45,481.40999999999997,-204.81298969072168
536.68,480.96000000000004,-204.81298969072168
536.29,480.65,-204.61793814433008
535.64,480.54999999999995,-204.71546391752577
535.1,480.79999999999995,-204.52041237113394
534.28,481.59000000000003,-204.4228865979385
533.67,481.59000000000003,-204.3253608247419
532.97,482.07000000000005,-204.61793814433008
532.35,482.47,-204.4228865979385
531.76,483.20000000000005,-204.3253608247419
531.28,482.63,-204.1303092783503
530.71,483.03999999999996,-203.9352577319587
530.16,483.57000000000005,-203.54515463917528
529.8,483.42999999999995,-203.25257731958754
529.3,483.5,-202.96000000000004
528.6,484.08000000000004,-202.7649484536082
528.02,483.92999999999995,-202.5698969072164
527.36,484.25,-202.4723711340207
526.72,484.41999999999996,-202.08226804123706
526.11,484.67999999999995,-201.98474226804115
525.44,484.55999999999995,-201.69216494845364
524.59,485.41999999999996,-201.4971134020618
523.82,485.91999999999996,-201.2045360824743
523.42,485.58000000000004,-201.10701030927817
522.89,485.71000000000004,-201.10701030927817
522.1,486.37,-201.10701030927817
521.68,486.15,-201.00948453608248
521.07,486.59000000000003,-200.81443298969089
520.37,487.17999999999995,-200.81443298969089
519.67,487.41999999999996,-200.71690721649497
519.3,487.25,-200.61938144329883
518.62,487.78999999999996,-200.52185567010315
517.92,488.21000000000004,-200.424329896907
517.65,487.94000000000005,-200.3268041237111
517.18,488.09000000000003,-200.22927835051541
516.48,488.33000000000004,-200.03422680412382
516.06,488.07000000000005,-199.93670103092768
515.77,488.11,-199.839175257732
515.26,488.44000000000005,-199.74164948453608
514.98,488.32000000000005,-199.64412371134017
514.57,488.29999999999995,-199.5465979381445
514.09,488.53,-199.44907216494835
513.48,489.33000000000004,-199.35154639175244
513.09,489.26,-199.25402061855675
512.72,489.37,-199.25402061855675
512.25,489.78,-199.15649484536084
511.77,490.37,-199.05896907216493
511.58000000000004,490.39,-198.8639175257731
510.9,490.94000000000005,-198.5713402061856
510.70000000000005,490.67999999999995,-198.37628865979377
510.37,490.69000000000005,-198.18123711340195
510.04999999999995,490.89,-197.88865979381444
509.62,491.28999999999996,-197.9861855670099
509.49,491.01,-197.9861855670099
509.16999999999996,491.25,-197.7911340206183
508.55999999999995,491.82000000000005,-198.2787628865981
508.61,491.24,-198.18123711340195
508.26,491.47,-198.0837113402065
507.64,492.33000000000004,-198.0837113402065
507.52,492.15,-197.9861855670099
507.22,492.20000000000005,-197.88865979381444
506.62,492.94000000000005,-197.7911340206183
506.82000000000005,492.28,-197.69360824742262
506.27,492.65,-197.59608247422693
506.21000000000004,492.29999999999995,-197.4010309278351
506.11,492.04999999999995,-196.71835051546395
505.78999999999996,492.27,-196.62082474226804
505.49,492.53,-196.5232989690719
505.34000000000003,492.58000000000004,-196.42577319587622
505.15999999999997,492.52,-196.2307216494844
505.03,492.48,-196.1331958762887
504.53999999999996,493.27,-196.03567010309257
504.42999999999995,493.08000000000004,-195.9381443298969
504.22,493.19000000000005,-195.8406185567012
504.03999999999996,493.14,-195.64556701030938
503.63,493.65999999999997,-195.54804123711324
503.36,494.14,-195.35298969072164
503.07000000000005,494.35,-195.0604123711339
502.89,494.37,-194.7678350515464
502.71000000000004,494.53,-194.57278350515458
502.39,494.84000000000003,-194.28020618556684
502.17999999999995,495.02,-193.9876288659791
501.97,495.30999999999995,-194.08515463917524
502.04999999999995,495.14,-193.89010309278365
501.91999999999996,495.19000000000005,-193.69505154639182
501.78,495.38,-193.5
501.82000000000005,495.09000000000003,-193.10989690721635
501.71000000000004,495.01,-193.0123711340209
501.52,495.22,-192.91484536082476
501.62,495.15999999999997,-192.81731958762884
501.4,496.05999999999995,-192.91484536082476
501.25,496.13,-192.71979381443293
500.82000000000005,497.0,-192.71979381443293
500.16999999999996,498.12,-192.42721649484542
500.02,498.09000000000003,-191.84206185566995
499.64,498.5,-191.45195876288676
499.78,498.02,-191.0618556701031
499.85,498.01,-190.6717525773197
499.35,499.48,-190.1841237113399
499.19000000000005,500.15999999999997,-189.6964948453608
498.9,501.01,-189.5014432989692
498.55999999999995,502.28,-189.40391752577307
498.23,502.84000000000003,-189.20886597938124
497.74,504.53,-189.11134020618556
497.28,505.5,-189.01381443298965
496.75,506.61,-188.62371134020623
496.46000000000004,507.45000000000005,-188.3311340206185
496.39,507.84000000000003,-187.84350515463916
496.11,508.39,-187.55092783505165
495.58000000000004,509.4,-187.160824742268
495.16999999999996,509.92999999999995,-186.77072164948436
494.70000000000005,510.90999999999997,-186.57567010309276
494.53,511.48,-186.28309278350503
494.46000000000004,511.58000000000004,-185.99051546391752
494.38,511.76,-185.7954639175257
494.35,512.23,-185.69793814432978
493.97,513.11,-185.4053608247425
493.67999999999995,513.13,-185.11278350515477
493.54999999999995,512.68,-184.72268041237112
493.12,512.7,-184.3325773195877
492.72,512.76,-184.1375257731961
491.80999999999995,513.22,-183.55237113402063
491.0,513.39,-183.1622680412372
490.79999999999995,512.98,-182.18701030927832
490.78999999999996,512.81,-181.60185567010308
490.0,513.99,-181.21175257731966
489.36,514.97,-180.6265979381442
489.04999999999995,514.83,-180.04144329896917
488.35,514.84,-179.65134020618552
487.44000000000005,515.62,-179.2612371134021
486.89,515.77,-178.67608247422663
486.97,515.1,-178.1884536082473
486.41999999999996,516.23,-177.50577319587592
485.52,517.17,-176.9206185567009
486.36,515.55,-176.23793814432952
485.28999999999996,516.34,-175.84783505154655
482.84000000000003,518.87,-175.06762886597926
482.24,519.18,-174.2874226804122
484.34000000000003,515.42,-173.60474226804104
483.46000000000004,516.71,-172.62948453608237
481.17999999999995,518.93,-171.8492783505153
480.34000000000003,519.16,-171.6542268041237
480.53,519.42,-170.58144329896913
480.64,519.85,-169.9962886597939
480.6,519.2,-169.41113402061842
479.0,520.09,-168.8259793814434
478.19000000000005,520.25,-168.14329896907225
478.13,520.18,-167.6556701030927
477.75,520.73,-166.87546391752585
477.19000000000005,520.84,-166.1927835051547
476.13,520.57,-165.41257731958763
474.92999999999995,521.14,-164.53484536082465
475.15,521.45,-163.55958762886598
474.32000000000005,522.44,-162.5843298969071
473.55999999999995,523.1,-161.90164948453594
472.45000000000005,523.82,-161.3164948453607
472.96000000000004,522.77,-161.1214432989691
471.30999999999995,523.8,-160.53628865979408
470.1,524.41,-159.95113402061838
469.58000000000004,524.48,-159.36597938144337
468.57000000000005,524.66,-158.5857731958763
467.84,524.78,-157.80556701030923
466.88,525.42,-156.63525773195875
466.36,525.82,-155.46494845360849
465.79,525.98,-154.6847422680412
464.62,526.44,-153.7094845360823
464.05,527.03,-153.31938144329888
463.6,527.34,-152.83175257731955
463.08,527.5,-152.73422680412364
462.77,526.95,-152.4416494845359
460.84,527.54,-152.4416494845359
460.59,527.76,-151.75896907216497
460.5,528.36,-151.27134020618564
460.09,528.75,-150.29608247422675
459.38,528.83,-148.93072164948444
459.33,528.44,-147.56536082474236
458.4,528.75,-146.5901030927837
458.4,528.95,-145.8098969072164
458.11,529.83,-145.22474226804115
457.88,529.93,-145.0296907216491
457.02,529.81,-144.73711340206182
456.97,529.38,-144.54206185567
456.17,529.92,-144.15195876288658
455.24,530.37,-143.76185567010316
455.08,530.63,-142.20144329896902
455.0,530.7,-141.32371134020605
454.19,531.21,-140.2509278350517
453.51,531.23,-138.7880412371137
453.92,530.85,-137.7152577319589
453.86,531.21,-136.3498969072166
452.99,532.26,-135.5696907216493
453.27,531.98,-135.08206185566996
