X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	X6	Y6	ProbId6	
1108.9	411.95	0.99999	848.88	106.68	0.36817	883.54	84.069	0.63512	1183.6	413.47	1	834	109	-2	935.57	139.83	0.99999
1108.1	410.23	0.99999	847.37	106	-2	882.19	84.771	-2	1183.9	413.15	1	834	115	-2	933.64	139.9	0.99999
1107.9	409.41	0.99999	845.86	105.32	-2	880.85	85.473	-2	1184.2	412.95	1	833	120	-2	933.04	140.3	0.99999
1107.1	407.7	0.99999	844.35	104.65	-2	879.51	86.175	-2	1184.4	412.75	1	833	123	-2	933.94	141.08	0.99999
1106.8	406.87	0.99999	842.84	103.97	-2	878.17	86.877	-2	1185.3	412.08	1	833	125	-2	933.84	141.55	0.99999
1106.3	405.37	0.99999	841.33	103.3	-2	876.82	87.579	-2	1186.3	411.39	1	831	127	-2	932.37	141.49	0.99999
1105.9	404.24	0.99999	839.82	102.62	-2	875.48	88.281	-2	1186.8	410.49	1	831	128	-2	930.18	141.46	0.99999
1105.7	403.57	0.99999	838.31	101.94	-2	874.14	88.983	-2	1186.8	410.27	1	830	129	-2	927.05	141.01	0.99999
1105	401.36	0.99999	836.8	101.27	-2	872.8	89.685	-2	1187.3	409.73	1	828	131	-2	924.85	140.79	0.99999
1104.4	400.37	0.99999	835.29	100.59	-2	871.45	90.387	-2	1187.7	409.33	1	828	133	-2	923.18	140.73	0.99999
1103.7	399.77	0.99999	833.78	99.918	-2	870.11	91.089	-2	1187.7	409.31	1	828	135	-2	922.77	141.23	0.99999
1102.9	398.73	0.99999	832.28	99.242	-2	868.77	91.791	-2	1187.2	409.44	1	828	137	-2	922.53	141.77	0.99999
1102	397.69	0.99999	830.77	98.566	-2	867.42	92.493	-2	1186.6	409.64	1	828	139	-2	922.09	142.1	0.99999
1101.2	396.73	0.99999	829.26	97.89	-2	866.08	93.195	-2	1185.8	410.33	1	828	140	-2	921.97	142.29	0.99999
1100.2	395.5	0.99999	827.75	97.215	-2	864.74	93.897	-2	1185.5	410.2	1	828	141	-2	921.38	142.35	0.99999
1099.1	394.65	0.99999	826.24	96.539	-2	863.4	94.599	-2	1184.5	410.47	1	828	142	-2	920.62	142.44	0.99999
1097.4	392.34	0.99999	824.73	95.863	-2	862.05	95.301	-2	1184.3	410.31	1	828	144	-2	919.95	142.73	0.99999
1096	390.13	0.99999	823.22	95.187	-2	860.71	96.003	-2	1184.5	410.13	1	829	144	-2	919.1	143.17	0.99999
1094.8	388.35	0.99999	821.71	94.511	-2	859.37	96.705	-2	1184.1	410.25	1	829	145	-2	917.13	143.1	0.99999
1093.9	386.7	0.99999	820.2	93.836	-2	858.03	97.407	-2	1184.1	409.87	1	829	145	-2	914.25	142.31	0.99999
1092.6	384.45	0.99999	818.69	93.16	-2	856.68	98.109	-2	1184.1	409.79	1	828.89	145.39	-2	912.2	142.09	0.99999
1091.2	382.54	0.99999	817.18	92.484	-2	855.34	98.811	-2	1184.1	409.94	1	827.27	145.32	-2	909.98	141.49	0.99999
1090.1	381.48	0.99999	815.67	91.808	-2	854	99.513	-2	1183.7	409.75	1	825.66	145.26	-2	909.64	141.99	0.99999
1088.7	379.86	0.99999	814.16	91.133	NaN	852.66	100.22	-2	1184.1	409.62	1	824.05	145.19	-2	909.73	142.73	0.99999
1087	377.76	0.99999	813.83	91.566	-1	851.31	100.92	-1	1184.3	409.19	1	822.43	145.13	-1	910.22	143.71	0.99999
1085.3	375.75	0.99999	815.89	94.161	-2	852.33	101.22	NaN	1184.9	408.96	1	823.09	156.07	-2	909.06	143.9	0.99999
1084	374.68	0.99999	814.57	93.66	-2	851.78	101.51	NaN	1185.2	408.83	1	821.5	156.1	-2	907.3	144.33	0.99999
1082.7	373.07	0.99999	813.25	93.16	-2	851.37	101.76	NaN	1184.9	408.53	1	819.91	156.14	-2	903.8	144.02	0.99999
1081.3	371.22	0.99999	811.93	92.659	0.54227	851.05	102.11	0.66483	1185.6	407.97	1	818.32	156.17	1	899.18	143.2	0.99999
1080.2	369.44	0.99999	809.13	91.67	0.54227	850.23	102.42	0.66483	1185.9	407.76	1	817.66	158.33	1	895.43	142.31	0.99999
1078.6	367.76	0.99999	809.29	92.239	0.54227	850.16	102.64	0.66483	1185.6	407.7	1	817.01	160.19	1	893.21	142.31	0.99999
1077	366.63	0.99999	808.65	92.667	0.54227	849.35	103.08	0.66483	1185.5	407.64	1	816.26	162.38	1	892.36	142.79	0.99999
1075.7	365.67	0.99999	808.13	93.106	0.54227	848.63	103.39	0.66483	1185.1	407.43	1	815.68	164.25	1	892.21	143.7	0.99999
1073.8	364.07	0.99999	810.41	95.611	0.54227	847.34	103.73	0.66483	1185.1	407.37	1	815.05	166.46	1	891.62	144.21	0.99999
1071.8	362.12	0.99999	808.84	96.145	0.54227	847.2	102.91	0.66483	1185	407.36	1	814.47	168.65	1	891.14	144.63	0.99999
1069.3	359.98	0.99999	805.26	95.398	0.54227	845.83	102.98	0.66483	1185	407.22	1	814.05	170.11	1	890.09	144.84	0.99999
1067.3	358.37	0.99999	804.42	95.717	0.54227	844.07	103.19	0.66483	1185.2	407.17	1	813.49	172.53	1	888.86	144.8	0.99999
1065.5	356.46	0.99999	804.56	95.812	-1	842.23	103.38	-1	1185.3	407.19	1	812.99	174.53	1	886.24	144.25	0.99999
1064.1	355.06	0.99999	803.64	96.212	-1	840.01	103.36	-1	1185.4	406.98	1	812.73	176.19	1	883.39	143.21	0.99999
1062.5	353.18	0.99999	803.5	97.216	-1	839.28	103.49	-1	1185.5	406.64	1	812.43	177.72	1	880.68	142.15	0.99999
1060.7	351.1	0.99999	803.85	97.038	-2	839.6	102.67	-2	1185.8	406.45	1	812.04	179.48	1	879.88	142.34	0.99999
1059.4	349.96	0.99999	801.92	98.774	-1	836.26	103.84	-1	1185.9	406.49	1	811.75	181.26	1	878.86	142.28	0.99999
1057.8	348.91	0.99999	802.35	98.525	-2	836.72	102.95	-2	1186.2	406.21	1	811.43	182.69	1	877.87	142.27	0.99999
1055.9	347.21	0.99999	802.79	98.276	-2	836.96	101.81	-2	1186.2	405.96	1	811.25	184.44	1	877.39	142.4	0.99999
1053.8	345.47	0.99999	798.24	98.764	-1	829.68	102.85	-1	1185.9	405.76	1	810.87	186.35	1	876.5	142.34	0.99999
1051.6	343.86	0.99999	798.93	98.477	-2	830.06	101.6	-2	1185.8	405.76	1	810.72	187.97	1	876.29	142.52	0.99999
1050.1	342.68	0.99999	797.86	101.1	-1	828.53	102.76	-1	1185.6	405.48	1	810.37	189.36	1	875.78	142.78	0.99999
1048.4	341.37	0.99999	797.2	100.38	-1	827.57	102.65	-1	1184.8	405.66	1	810.13	190.44	1	875.45	143.01	0.99999
1046.9	339.81	0.99999	798.1	99.925	-2	827.87	101.14	-2	1184.2	405.71	1	810.07	190.82	1	875.93	143.9	0.99999
1045.1	338.56	0.99999	799.01	99.472	-2	827.8	99.67	-2	1184.3	405.73	1	809.35	192.4	1	875.36	143.98	0.99999
1043.3	337.12	0.99999	799.91	99.019	-2	827.37	98.064	-2	1184.1	405.62	1	808.61	194.74	1	873.84	144.02	0.99999
1041.4	335.97	0.99999	800.82	98.566	-2	826.33	96.501	-2	1183.7	405.54	1	807.89	197.4	1	871.45	143.76	0.99999
1039.3	334.52	0.99999	801.72	98.114	-2	825	96	-2	1183.4	405.33	1	807.24	200.42	1	868.67	143.48	0.99999
1036.5	332.37	0.99999	802.63	97.661	-2	823.67	94.667	-2	1183.4	405.28	1	806.59	203.32	1	866.22	143.37	0.99999
1033.9	330.42	0.99999	803.54	97.208	-2	822	94	-2	1183.5	405.09	1	805.88	206.08	1	864.31	143.45	0.99999
1031.9	328.95	0.99999	804.44	96.756	-2	820.83	92.333	-2	1183.5	404.8	1	805.35	208.1	1	863.4	143.82	0.99999
1030.5	328.12	0.99999	805.35	96.303	-2	819.67	90.667	-2	1185.3	404.45	1	804.63	210.86	1	862.77	144.52	0.99999
1028.8	326.76	0.99999	806.25	95.85	-2	818.33	89.333	-2	1186.7	403.63	1	804.02	212.93	1	861.96	145.04	0.99999
1026.6	325.16	0.99999	807.16	95.397	-2	817	88	-2	1186	403.23	1	803.49	215.23	1	861.22	145.72	0.99999
1024.5	323.84	0.99999	808.06	94.945	-2	818	84	-2	1185.2	403.02	1	802.87	217.55	1	860.66	146.6	0.99999
1022.1	322.13	0.99999	808.97	94.492	-2	823	82	-2	1184.5	403.02	1	802.24	219.6	1	859.11	147.03	-2
1019.4	320.19	0.99999	809.87	94.039	-2	827	82	-2	1183.7	403.15	1	801.5	221.88	1	857.55	147.46	-2
1017	318.54	0.99999	810.78	93.587	-2	832	80	-2	1182.8	403.18	1	800.8	223.75	1	855.99	147.88	-2
1015	317.18	0.99999	811.47	93.299	-2	837	79	-2	1180.6	403.72	1	800.26	225.59	1	854.44	148.31	-2
1013.5	316.25	0.99999	811.91	93.05	-2	842	78	-2	1180.1	403.65	1	799.72	227.42	1	852.88	148.74	-2
1011.7	314.99	0.99999	812.34	92.801	-2	845	80	-2	1179.9	403.59	1	799.39	228.9	1	851.32	149.17	NaN
1009.8	313.15	0.99999	812.78	92.552	-2	848	81	-2	1179.5	403.63	1	799.09	230.66	1	849.41	149.6	NaN
1008.6	312.46	0.99999	813.21	92.303	-2	848.1	80.684	-2	1178.8	403.66	1	798.85	232.29	1	847.63	150.01	NaN
1007.2	311.81	0.99999	813.65	92.055	-2	848.55	79.793	-2	1178.2	403.62	1	798.58	233.74	1	846.58	150.42	0.74025
1005.3	310.44	0.99999	814	91.877	0.45612	848.87	78.976	0.29278	1177.8	403.6	1	798.47	235.13	1	846.53	151.5	0.74025
1004	309.59	0.99999	814.82	89.475	0.45612	852.88	76.254	0.29278	1177.3	403.59	1	798.43	236.22	1	845.24	151.93	0.74025
1002.2	308.39	0.99999	816.48	88.057	0.45612	857.31	73.613	0.29278	1176.8	403.42	1	798.37	238.27	1	844.11	152.51	0.74025
1000.6	307.41	0.99999	817.23	88.106	0.45612	859.58	72.73	0.29278	1176	403.32	1	798.06	239.17	1	842.41	153.02	0.74025
998.49	305.71	0.99999	818.07	88.107	0.45612	861.2	72.622	0.29278	1175.5	403.31	1	797.51	240.6	1	841.01	153.42	0.74025
996.39	304.02	0.99999	818.43	88.815	0.45612	862.73	71.442	0.29278	1175.1	403.18	1	797.22	242.07	1	839.01	153.63	0.74025
995.02	303.21	0.99999	819.02	89.179	0.45612	862.45	72.954	0.29278	1175.1	402.98	1	796.88	243.41	1	836.63	153.11	0.74025
993.64	301.83	0.99999	819.33	89.949	0.45612	863.19	71.514	0.29278	1174.8	402.9	1	796.64	243.77	1	834.84	152.94	0.74025
992.72	301.15	0.99999	819.49	90.048	0.45612	864.59	68.745	0.29278	1174.4	402.75	1	796.36	244.96	1	834.04	153.29	0.74025
991.6	300.45	0.99999	821.02	88.924	0.45612	863.97	67.112	0.29278	1174.1	402.66	1	796.06	246.22	1	833.91	153.84	0.74025
989.84	298.85	0.99999	822.75	88.257	0.45612	862.56	67.208	0.29278	1173.9	402.65	1	796	246.73	1	833.25	154.13	0.74025
988.29	297.58	0.99999	824.3	87.738	0.45612	862	67.359	0.29278	1173.7	402.49	1	795.99	246.46	1	832.09	153.99	0.74025
986.74	296.94	0.99999	824.93	87.807	0.45612	861.39	68.11	0.29278	1173.5	402.54	1	795.76	245.92	1	831.03	154.08	0.74025
985.29	296.39	0.99999	825.55	87.655	0.45612	863.1	70.519	0.29278	1173.5	402.44	1	795.7	246.93	1	829.26	153.03	0.74025
983.45	294.9	0.99999	825.45	88	0.45612	862.15	71.559	0.29278	1173.5	402.35	1	795.5	247.2	1	828.19	152.97	0.74025
981.9	293.88	0.99999	825.74	88.492	0.45612	859.24	70.473	0.29278	1173.7	402.75	1	795.43	247.46	1	827.25	152.4	0.74025
980.4	293.16	0.99999	825.72	89.216	0.45612	858.98	70.545	0.29278	1174.2	402.99	1	795.15	247.41	1	826.13	151.59	0.74025
979.07	292.42	0.99999	827.22	89.248	0.45612	858.33	70.544	0.29278	1174.4	403.42	1	795.08	246.97	1	825.92	151.36	0.74025
977.6	291.68	0.99999	828.92	89.447	0.45612	856.44	71.968	0.29278	1174.5	403.97	1	795.23	246.6	1	825.11	149.93	0.74025
976.12	290.54	0.99999	828.67	88.847	0.45612	857.29	73.799	0.29278	1173.3	403.98	1	795.03	246.54	1	824.19	148.22	0.74025
974.31	288.51	0.99999	840.34	82.677	0.30785	857.32	74.103	-2	1170.3	403.03	1	795.3	246.68	1	823.17	146.92	0.74025
972.91	287.85	0.99999	843.1	81.671	0.30785	857.35	74.407	-2	1167.4	402.71	1	795.47	246.2	1	821.48	144.43	0.74025
970.64	285.39	0.99999	843.88	81.406	0.30785	857.37	74.712	-2	1166.6	402.29	1	795.23	246.05	1	820.7	143.62	0.74025
968.56	283.92	0.99999	840.34	84.147	0.30785	857.4	75.016	-2	1168	402.36	1	795.18	246.03	1	819.79	142.62	0.74025
966.83	282.65	0.99999	841.93	84.994	0.30785	857	76	-2	1168.1	402.48	1	795.26	245.89	1	819.6	142.16	0.74025
965.55	282.2	0.99999	842.59	84.722	0.30785	857.05	76.268	-2	1167.1	402.56	1	795.34	245.69	1	819.52	142.26	0.74025
963.84	280.96	0.99999	840.85	85.951	0.30785	857.1	76.537	-2	1166.5	402.64	1	794.61	245.6	1	818.58	140.67	0.74025
962.71	280.47	0.99999	842.21	85.633	0.30785	857.15	76.805	-2	1164.8	402.15	1	794.98	245.1	1	817.37	139.29	0.74025
960.88	279.16	0.99999	843.52	84.918	0.30785	857.2	77.074	-2	1164.5	401.98	1	794.82	245.13	1	815.67	137.68	0.74025
959.48	278.23	0.99999	842.32	85.35	0.30785	855	77	-2	1165.8	402.74	1	795.55	245.11	1	813.94	135.72	0.74025
957.95	277.41	0.99999	840.85	86.586	0.30785	855	82	-2	1164.6	402.6	1	795.68	245.08	1	812.97	135.09	0.74025
956.37	276.49	0.99999	840.22	87.234	0.30785	850	82	-2	1163.7	402.87	1	795.51	244.9	1	812.6	134.86	0.74025
954.53	275.21	0.99999	840.68	87.896	0.30785	851	81.75	-2	1162.2	402.46	1	795.94	244.86	1	812.82	135.13	0.74025
951.97	273.23	0.99999	840.49	87.696	0.30785	852	81.5	-2	1160	401.99	1	795.67	244.96	1	814.05	136.44	0.74025
950.18	272.38	0.99999	840.13	87.881	0.30785	853	81.25	-2	1157.7	401.33	1	795.85	245.04	1	815.24	137.02	0.74025
948.68	271.49	0.99999	839.55	88.805	0.30785	854	81	-2	1155.5	400.73	1	795.82	245	1	814.52	135.68	0.74025
947.21	270.9	0.99999	839.16	89.737	0.30785	856	81	-2	1154.5	400.76	1	796.03	245	1	812.82	135.09	0.74025
946.22	270.23	0.99999	837.48	90.71	0.30785	857.4	79.452	-2	1154.6	401.07	1	796	244.77	1	809.75	132.42	0.74025
944.78	269.08	0.99999	836.17	91.425	0.30785	857.7	79.759	-2	1153.8	401.08	1	796.36	244.64	1	807.62	131.13	0.74025
943.31	268.02	0.99999	835.11	91.925	0.30785	857.75	80.027	-2	1153.1	400.92	1	796.65	244.68	1	807.37	131.23	0.74025
941.76	266.88	0.99999	836.07	91.3	0.30785	857.8	80.296	-2	1151.7	400.72	1	796.13	244.59	1	807.23	131.8	0.74025
940.48	266.12	0.99999	834.78	92.056	0.30785	857.85	80.564	-2	1150.8	400.77	1	796.69	244.48	1	807.57	133.08	0.74025
938.64	264.84	0.99999	835.32	92.528	0.30785	857.9	80.833	-2	1150.6	401.2	1	796.54	244.29	1	809.08	135.21	0.74025
936.93	263.43	0.99999	826.3	96.813	-1	857.95	81.101	0.53731	1150.2	401.54	1	796.49	244.26	1	808.53	135.64	0.74025
934.91	261.99	0.99999	824.57	95.165	-1	858.8	81.087	0.53731	1148.6	401.14	1	796.79	244.29	1	805.68	133.89	0.74025
933.09	260.52	0.99999	837.32	88.901	0.53731	862.04	81.699	-2	1146.8	400.47	1	796.85	244.28	1	802.69	131.53	0.74025
931.75	259.27	0.99999	837.16	88.612	0.53731	865.28	82.311	-2	1145.2	399.94	1	796.86	244.23	1	802.54	131.51	0.74025
930.92	258.76	0.99999	836.54	88.27	0.53731	868.52	82.923	-2	1143.9	399.76	1	797.03	244.22	1	802.91	131.76	0.74025
929.93	258.12	0.99999	819.56	89.967	0.63806	871.76	83.536	0.86836	1142.5	399.39	1	797.29	244.5	1	803.05	132.15	0.74025
927.81	256.06	0.99999	819.85	92.042	0.63806	875.31	84.657	0.86836	1141.1	399.02	1	798.66	245.3	1	804.29	133.59	0.74025
926.35	254.71	0.99999	820.08	93.634	0.63806	877.25	85.05	0.86836	1139.7	398.32	1	798.36	244.87	1	805.19	135.14	0.74025
924.5	252.91	0.99999	820.53	94.912	0.63806	880.98	85.59	0.86836	1139.1	398.61	1	797.78	244.43	1	803.27	132.78	0.74025
922.97	251.62	0.99999	821.25	94.918	0.63806	883.96	86.09	0.86836	1138.3	398.22	1	797.58	244.26	1	801.3	130.07	0.74025
920.76	249.06	0.99999	822.29	91.671	0.63806	885.52	86.361	0.86836	1137.6	398.16	1	797.95	244.52	1	801.76	129.93	0.74025
919.06	246.96	0.99999	821.63	93.516	0.59446	890.16	87.308	0.86836	1137.1	397.87	1	798.86	244.68	1	801.93	130.11	-2
917.86	245.79	0.99999	822.69	93.488	0.59446	895.12	88.419	0.86836	1136.8	397.98	1	798.86	244.52	1	802.1	130.29	-2
916.92	244.89	0.99999	825.38	88.436	0.59446	898.5	89.297	0.86836	1136.2	397.7	1	798.74	244.14	1	802.27	130.47	-2
915.63	243.25	0.99999	826.24	86.851	0.59446	901.72	89.84	0.86836	1135.8	397.54	1	799.13	243.8	1	802.44	130.64	-2
914.58	242.01	0.99999	826.85	87.162	0.59446	905.04	90.048	0.86836	1135.2	397.15	1	799.57	243.18	1	802.62	130.82	-2
913.16	240.03	0.99999	827.62	86.996	0.59446	907.42	90.212	0.86836	1134.6	396.88	1	799.75	242.63	1	802.79	131	-2
912.24	238.88	0.99999	827.91	87.259	0.59446	910.04	90.431	0.86836	1134.3	396.51	1	800.18	242.27	1	802.96	131.18	-2
911.01	236.92	0.99999	829.96	84.097	0.8406	911.97	90.574	0.86836	1134	396.36	1	799.94	241.2	1	803.13	131.36	0.53132
909.91	235.47	0.99999	831.52	81.883	0.8406	914.02	90.619	0.86836	1133.5	395.87	1	799.74	240.53	1	803.86	130.3	0.53132
909.05	234.1	0.99999	832.5	82.993	0.8406	916.19	90.648	0.86836	1133.1	395.6	1	799.52	239.82	1	805.25	127.4	0.53132
908.11	232.76	0.99999	834.89	81.536	0.8406	918.07	90.571	0.86836	1132.2	394.94	1	799.57	239.43	1	806.16	126.82	0.53132
907.13	231.1	0.99999	838.33	79.231	0.8406	920.28	90.226	0.86836	1132	394.6	1	799.41	238.67	1	806.57	126.03	0.53132
906.2	229.43	0.99999	842.59	76.979	0.8406	921.67	90.425	0.86836	1131.8	394.51	1	799.76	238.55	1	807.14	125.9	0.53132
905.37	228.13	0.99999	843.43	78.046	0.8406	923.53	89.991	0.86836	1131.1	394.11	1	799.7	238.26	1	807.25	127.38	0.53132
904.72	226.77	0.99999	843.67	80.011	0.8406	924.64	90.393	0.86836	1130.6	393.69	1	799.93	237.93	1	807.27	128.49	0.53132
904.14	225.76	0.99999	843.93	80.309	0.8406	926.72	89.941	0.86836	1128.8	392.44	1	800.24	237.24	1	808.98	125.55	0.53132
903.27	223.92	0.99999	845.6	79.306	0.8406	928.45	89.907	0.86836	1127.3	391.6	1	800.52	236.82	1	810.62	123.92	0.53132
902.61	222.69	0.99999	851.29	77.083	0.8406	929.75	89.548	0.86836	1127.1	392.09	1	800.75	236.24	1	810.96	123.34	0.53132
902.09	221.48	0.99999	855.66	76.908	0.8406	932.31	88.644	0.86836	1126.9	392.28	1	800.87	235.55	1	812.17	122.88	0.53132
901.57	220.33	0.99999	856.09	77.497	0.8406	933.85	88.38	0.86836	1126.3	391.84	1	800.87	234.97	1	812.52	123.99	0.53132
901.09	219.09	0.99999	856.85	79.016	0.8406	935.02	88.127	0.86836	1125.4	391.23	1	800.81	234.14	1	812.39	124.55	0.53132
900.69	218.37	0.99999	855.84	80.441	0.8406	936.11	87.814	0.86836	1125.1	391.66	1	800.41	233.1	1	813.56	122.86	0.53132
900.33	217.46	0.99999	858.15	80.222	0.8406	937.08	88.121	0.86836	1122.9	390.18	1	800.08	232.12	1	815.96	120.59	0.53132
899.81	215.79	0.99999	862.4	80.524	0.8406	937.74	89.362	0.86836	1120.9	389.09	1	800.1	231.49	1	816.64	120.19	0.53132
899.54	215.1	0.99999	863.74	80.705	0.8406	938.76	89.378	0.86836	1118.8	388.03	1	800.42	231.23	1	817.55	119.43	0.53132
899.02	213.61	0.99999	865.85	81.344	0.8406	940.01	89.092	0.86836	1117.1	387.44	1	800.69	230.3	1	817.79	120.51	0.53132
898.87	212.93	0.99999	868.34	83.324	0.8406	942.89	87.439	0.86836	1115.6	386.97	1	800.77	229.01	1	817.53	122.18	0.53132
898.59	212.24	0.99999	868.97	84.622	0.8406	945.14	86.686	0.86836	1114	386.83	1	800.62	227.26	1	819.18	119.99	0.53132
898.29	210.86	0.99999	872	84.379	0.8406	947.93	85.528	0.86836	1112.1	386.39	1	800.57	225.93	1	820.88	118.57	0.53132
898	209.85	0.99999	875.25	84.639	0.8406	950	84.848	0.86836	1110.5	386.22	1	800.49	224.58	1	821.41	117.86	0.53132
897.82	209.13	0.99999	876.59	84.457	0.8406	951.3	84.584	0.86836	1109	385.83	1	800.44	223.44	1	822.21	117.52	0.53132
897.65	208.09	0.99999	880.5	85.096	0.8406	952.84	84.493	0.86836	1108	385.95	1	800.41	222.24	1	822.35	119.86	0.53132
897.51	207.5	0.99999	881.3	86.26	0.8406	954.02	84.273	0.86836	1106.1	384.75	1	800.47	221.27	1	824.08	118.93	0.53132
897.43	206.73	0.99999	881.55	87.76	0.8406	955.31	84.171	0.86836	1104	383.87	1	800.27	220.03	1	825.89	117.9	0.53132
897.02	205.7	0.99999	884.47	87.184	0.8406	956.54	84.131	0.86836	1101.4	382.43	1	800.31	218.94	1	825.97	117.65	0.53132
896.91	204.71	0.99999	888.88	86.873	0.8406	957.77	83.861	0.86836	1098.5	381.01	1	800.22	217.87	1	828.51	117.64	0.53132
896.8	203.84	0.99999	889.01	86.763	0.8406	958.53	84.088	0.86836	1095.9	379.62	1	800.25	216.81	1	828.34	119.07	0.53132
896.76	203.53	0.99999	892.14	87.046	0.8406	958.19	85.578	0.86836	1093.6	379.16	1	800.35	216	1	829.68	119.12	0.53132
896.7	202.66	0.99999	895.04	87.277	0.8406	958.2	86.536	0.86836	1091	378.28	1	800.49	215.03	1	833.94	118.06	0.53132
896.78	202.38	0.99999	894.1	88.956	0.8406	959.88	86.358	0.86836	1088.8	378.13	1	800.55	214	1	834.8	118.1	0.53132
896.09	199.61	0.99999	895.19	89.97	0.8406	963.49	84.989	0.86836	1086.5	377.56	1	800.58	212.93	1	836.95	118.24	0.53132
896.38	199.58	0.99999	898.38	89.25	0.8406	969.03	83.905	0.86836	1085.1	377.39	1	800.88	211.94	1	839.32	118.56	0.53132
896.48	198.32	0.99999	903.18	89.312	0.8406	971.97	83.494	0.86836	1082.8	375.83	1	800.79	210.88	1	838.1	119.97	0.53132
896.23	196.52	0.99999	903.06	89.127	0.8406	973.1	83.652	0.86836	1079.7	373.13	1	800.94	210.32	1	842.45	119.57	0.53132
895.54	193.09	0.99999	904.91	89.014	0.8406	974.75	83.798	0.86836	1076.7	370.82	1	800.94	209.42	1	846.43	119.26	0.53132
895.21	191.43	0.99999	907.9	89.762	0.8406	975.93	84.102	0.86836	1073.9	368.94	1	800.74	208.5	1	847.21	119.34	0.53132
895.18	190.47	0.99999	908.25	90.879	0.8406	976.43	84.55	0.86836	1071.3	367.68	1	800.77	207.76	1	850.47	119.39	0.53132
895.06	188.81	0.99999	909.98	91.06	0.8406	979.55	83.584	0.86836	1068.9	365.97	1	801.02	207.23	1	851.2	119.95	0.53132
894.78	187.67	0.99999	913.85	89.758	0.8406	981.44	83.241	0.86836	1066.9	364.85	1	801.35	206.48	1	852.4	120.75	0.53132
894.74	185.11	0.99999	917.53	89.133	0.8406	983.62	82.843	0.86836	1065.1	364.05	1	801.43	204.95	1	859.05	119.42	0.53132
894.39	181.48	0.99999	917.92	88.618	0.8406	987.03	81.602	0.86836	1063.1	363.05	1	801.48	204	1	862.4	119.25	0.53132
894.01	177.11	0.99999	921.31	88.469	0.8406	989.65	80.885	0.86836	1061.3	361.61	1	801.29	202.65	1	864.39	119.23	0.53132
893.85	174.45	0.99999	922.92	88.823	0.8406	992.21	80.421	0.86836	1059.9	360.9	1	801.56	202.23	1	865.69	119.56	0.53132
894.03	173.02	0.99999	923.13	89.194	0.8406	993.98	80.157	0.86836	1057.9	359.13	1	800.9	200.51	1	864.51	121.13	0.53132
894.44	172.32	0.99999	925.74	87.692	0.8406	995.5	79.927	0.86836	1056.2	357.45	1	800.7	199.46	1	869.06	120.65	0.53132
894.41	169.28	0.99999	930.03	85.241	0.8406	996.25	79.652	0.86836	1054.6	356.2	1	800.54	198.62	1	876.92	119.09	0.53132
894.72	167.28	0.99999	934.61	82.779	0.8406	996.1	79.322	0.86836	1053.5	355.11	1	800.49	197.97	1	879.34	119.21	0.53132
894.84	162.51	0.99999	936.38	82.01	0.8406	996.1	78.252	0.86836	1051.7	353.23	1	800.71	197.43	1	881.67	118.75	0.53132
894.83	157.05	0.99999	937.68	81.865	0.8406	994.12	79.104	0.86836	1050.4	351.94	1	800.97	196.69	1	881.83	119.72	0.53132
895.31	155.19	0.99999	937.96	82.545	0.8406	990.18	81.233	0.86836	1049.1	350.4	1	801.15	195.77	1	883.77	120.22	0.53132
895.51	154.65	0.99999	939.3	81.889	0.8406	990.25	81.911	0.86836	1047.7	348.97	1	800.87	194.27	1	890.93	118.49	0.53132
895.86	154.18	0.99999	941.7	79.815	0.8406	989.77	82.547	0.86836	1046.8	348.25	1	800.89	193.39	1	895.11	117.72	0.53132
896.11	152.13	0.99999	944.85	77.144	0.8406	988.45	83.581	0.86836	1045.6	346.89	1	800.78	192.5	1	897.87	117.33	0.53132
896.53	148.04	0.99999	948.68	74.094	0.8406	987	84.106	0.86836	1044.4	345.58	1	800.79	191.59	1	899.77	117.15	0.53132
897.33	147.04	-2	950.26	73.375	-2	984.35	83.431	-2	1043.3	344.12	1	800.33	190.24	1	899.38	129.36	0.32704
898.12	146.03	-2	951.83	72.656	-2	981.7	82.755	-2	1042.4	343.1	1	800.29	189.46	1	899.9	127.45	0.32704
898.91	145.02	-2	953.41	71.937	-2	979.06	82.08	-2	1041.6	342.22	1	800.24	188.68	1	900.33	127.82	0.32704
899.7	144.02	-2	954.99	71.218	-2	976.41	81.405	-2	1040.4	341.23	1	800.26	187.97	1	900.92	128.88	0.32704
900.5	143.01	-2	956.57	70.499	-2	973.76	80.729	-2	1039.3	340.08	1	800.59	187.56	1	902.7	128.43	0.32704
901.29	142	-2	958.14	69.78	-2	971.12	80.054	-2	1038.3	339.76	1	800.83	186.69	1	904.89	126.62	0.32704
900	141	-2	959.72	69.061	-2	968.47	79.378	-2	1037	338.76	1	800.76	185.43	1	907.34	123.53	0.32704
899	140	-2	961.3	68.342	-2	965.82	78.703	-2	1035.8	337.79	1	800.64	184	1	910.59	119.36	0.32704
900	134	-2	962.88	67.623	-2	963.17	78.027	-2	1034.8	337.15	1	800.94	183.27	1	911.68	118.44	0.32704
900.86	133.1	-2	964.46	66.904	-2	960.53	77.352	-2	1033.8	336.42	1	800.85	182.44	1	911.99	118.61	0.32704
